SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.0170322862171149	0.107796071504202	0.874543438612913	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.100405455298536	0.108848097633203	0.35693098574145	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0800353814401795	0.184117912514771	0.664048471357761	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.0702096246160178	0.183465919691071	0.702183779622958	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0130146317069268	0.135443561233298	0.923504441677706	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0883083756758611	0.118386773186876	0.456205471091968	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.0011199872364917	0.680189020497247	0.99868714806929	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0596002508464175	0.092737594673035	0.520851382936281	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0299643191656045	0.0913843949946013	0.74318682586046	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.0212673097595655	0.834629059004889	0.979685580570428	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.937711380710272	0.628559843751506	0.136633929844908	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0298005054328748	0.0932497878452825	0.74947791277213	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0259643672426618	0.0931344900199736	0.780574154995934	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0153037709092519	0.0950598335487816	0.872192639711736	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0287315896875522	0.0931321881042345	0.757881347220414	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0526095388178975	0.0891918506277133	0.555670635293311	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0526095388178975	0.0891918506277133	0.555670635293311	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0944823135416707	0.0890954325042701	0.289659533218919	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0428778898582937	0.0886113555928963	0.628766055364644	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0208208151433258	0.198645255111076	0.916582884462786	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.297673108480378	0.206497950861041	0.150321363578025	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.06327614407272	0.557538069826547	0.057320222305009	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.26111174727003	0.181170456903302	0.1504008065021	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.7645633328689	0.530852936924345	0.150681707974245	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0615014920111744	0.0914852695483717	0.501860707553296	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0672390137278775	0.0883334213990839	0.447048427549439	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0647894175603589	0.121801006808596	0.595110173016699	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0289221801307864	0.122152148561512	0.812971192784311	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0522516249205214	0.0879060482573027	0.552623318981517	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.13804139528329	0.177369184824451	0.436930268361424	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0999032907923974	0.0882655444108604	0.258466102228066	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0971459047349945	0.0883504075036977	0.272276490052089	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0776835669927045	0.0880006421659578	0.37796596868361	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.183975781308294	0.0873059474872638	0.0358005207464181	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	0.0965169665021559	0.147814372745718	0.514206684289217	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0154022692984199	0.135851420311337	0.909797041147372	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0358112778819827	0.0882067117471144	0.684993980479131	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0350766296537573	0.0883272117054424	0.691517906178648	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.0256661676032914	0.0882167265313847	0.771264666684914	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0126608226065539	0.0880833292324909	0.885790268906338	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.115795221915021	0.0902729500588692	0.200430622000551	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.175560219007419	0.0875442038837743	0.0456843242823416	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.175437045152545	0.0874779956423072	0.0456725446066882	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.171748963129061	0.087401445630832	0.0501912861722972	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.194207255528774	0.0872570362740822	0.0266659216431274	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.109136886885236	0.0915844550403388	0.234197900810996	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0985945932192187	0.0903149539486562	0.275720428142044	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.108959082526127	0.094162191635605	0.24799651521335	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.150679267414142	0.0875419724774114	0.0860865027347447	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
