SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.176786074751712	0.0681130437022041	0.0098401032626377	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.119041351975341	0.069222763740042	0.0863662260971417	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.175188894150139	0.117099941380928	0.135530722504442	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.092134586584069	0.116944793131759	0.431314996431183	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0256437362632242	0.0863826946626675	0.766746494715605	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0018504667186869	0.0755721415901316	0.980478709808474	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.0344866087333608	0.433853035385305	0.936688604264196	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0348686152088782	0.059157942281804	0.555959534320744	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0938314776775362	0.0580838836415584	0.107107147675823	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.520834797105596	0.531644374023603	0.327921122586792	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.51840032636106	0.401239694162876	0.197203514013321	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0490936584443358	0.0594303391847258	0.40932198179186	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0453009778324167	0.0593632021920973	0.445904210037443	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0244389353158763	0.0606219567085848	0.687091723410983	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0463535940585688	0.0593609001641381	0.435397864418082	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0501416593415958	0.0568562344557446	0.378429605595017	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0501416593415958	0.0568562344557446	0.378429605595017	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0660392045766462	0.0568111260648204	0.245844351430487	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0604838741288217	0.056447557607074	0.284674179758319	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0265824218038615	0.126699466256986	0.83393942651993	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.226689333209613	0.131549177889706	0.085722841547838	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.367852192249732	0.356915028706857	0.303413609080645	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.0674676763876008	0.115842993432946	0.56066491698688	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.355563177455214	0.339068948123436	0.29505866480752	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0502256088596495	0.0583297740531975	0.389787841808006	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0420615505863975	0.0563450239786449	0.455862407627601	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.071460596394612	0.0776284860677355	0.357916132546402	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.115722582166577	0.0776768240624539	0.137170934169744	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0545055981096561	0.0560236517914749	0.331267532878051	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.199369934879424	0.112733210419491	0.0778390975478717	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.111790561494289	0.0560873108882614	0.047014135795974	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.113496375406103	0.0561263706899165	0.0439138744644832	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0431560579398763	0.0561459526665583	0.442620633930006	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0739897374303879	0.0558985034915709	0.186477762240181	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0873676353304615	0.0942252860025046	0.354445477144032	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.141901787961978	0.0863243080111784	0.101103286385666	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.0023725078992244	0.0562754295000669	0.966395894655096	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.0223004199360004	0.0563393798323216	0.692474762461386	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.009986078100537	0.0562730611671024	0.859250808223948	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0089637392475277	0.0561833563683271	0.873331236070039	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0628257661486618	0.0576174702158754	0.27628319809057	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.095465383744065	0.0559266949880629	0.0887063594875487	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.0703633363626526	0.0559894903463724	0.209684543746292	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0718685505708175	0.0559222161445981	0.199581716881057	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0474291776038525	0.0559889672998487	0.397504143727785	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.0081672524196846	0.0585326892235457	0.889108410713192	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0141834912183694	0.0576993971879841	0.805966778197878	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.0172854714156738	0.060167894422827	0.774060921447059	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.0283220283371317	0.0560519953919179	0.613676559198629	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0241826816524502	0.0564016994357674	0.668360846399762	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.02576166090524	0.0562468403709171	0.647226480667308	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.0417719939286732	0.0560705400776203	0.456773447835839	Unstable transcript	SUT	SUT003		
53	I	69820	-0.65250390672294	0.216814295582048	0.0028048554105734	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.115737240058362	0.136100396552868	0.395689518053284	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.12952500822573	0.0898775476693166	0.150435105218556	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.0456024793006563	0.0563708860281993	0.419076043069608	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0437702385765054	0.0562246556143936	0.436802687887743	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.0247664590763956	0.0561548492728853	0.659455008274189	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.0499306841857276	0.0561074164418876	0.374119013700315	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.142645343311093	0.0556414476389848	0.0107712154969856	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.131050128417265	0.0557007806097339	0.0191833293486647	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.135995963918363	0.0558054271516504	0.0153044435277882	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.0874258452424498	0.056347474356505	0.12166632345672	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
