SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0965309431552178	0.0705180093923538	0.171906095915578	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0828796614275006	0.0713421862999084	0.24613401386625	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0213826908828141	0.12078816081952	0.859589195433259	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.208179676860145	0.119847412998672	0.083252498303432	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.155582827428009	0.0884505330646667	0.0794470579848239	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.174758538260294	0.0771512668599252	0.0241095627150315	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.0639897573053165	0.44611657407739	0.886026669812743	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0688933483542764	0.0607507282362476	0.257550115749926	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0751639632455732	0.059813653287246	0.20971654695682	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.329096174292954	0.547145540768291	0.547907521404667	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.0254652770429287	0.413561845189455	0.950935736834911	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.026479589851129	0.0611542666149885	0.665281675274752	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0256157452405951	0.0610775441683316	0.675181048038278	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0339842853859137	0.0623248963613404	0.585907896918855	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0301105422721648	0.0610717351254477	0.622293957796996	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0435454170907047	0.0584830097088338	0.457019631119698	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
