SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.075866628795091	0.107915454548885	0.482507206810655	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.126469304773012	0.10896467263337	0.246570597852274	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.218185362338473	0.184127804481415	0.236827656275114	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.230522433057305	0.183419347517251	0.20965508180703	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0036905915124783	0.135685287110771	0.978315869636597	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.167767976142734	0.118353694600837	0.15721485622094	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.312586964131601	0.681191614491521	0.646600905859005	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0894552359189229	0.0928343055017292	0.335905602574029	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.124822047386228	0.091318979634164	0.172532922948223	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	1.14930242741727	0.833868633150064	0.168990538236631	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.402954094684041	0.63129171045003	0.523691669947552	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.026092511631044	0.093418277010422	0.780171714970471	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0236371827987232	0.0933013733114748	0.800151204472977	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.002046607897	0.0952317746397975	0.982866277364527	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0204644654236594	0.0933034974778342	0.826518013995399	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0072277342972503	0.089393149682707	0.935604411873861	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0072277342972503	0.089393149682707	0.935604411873861	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0262225993374935	0.0893845291046313	0.769412943985406	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0436486659185873	0.0887674721462552	0.623223515458422	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.245974123225317	0.198569366960989	0.216268026458133	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.676476354586232	0.204323879755325	0.0010263377553264	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.398291282665629	0.560995905211608	0.47819034003262	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.136585192900132	0.181879584655418	0.453174063195583	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.171343251404777	0.533276179548674	0.74817091505873	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0046474475278309	0.0917057540026821	0.95961091567191	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.036991297626506	0.0885407123223702	0.676355718787049	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.0135660059902198	0.122063673085933	0.911569471652273	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.00232046843943	0.122378335320902	0.984882585695907	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0148834781885561	0.0881023725490496	0.865945385266418	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.100147883529483	0.177756072686973	0.573519806323998	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.128783535346586	0.0883167148068406	0.145674223731874	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.107702592002343	0.0884729428173772	0.224284012543659	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.031736040587117	0.0882377218289019	0.719312563670641	Promoter	Promoter	YAL056W_NFR/NDR		
