SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0234569383923771	0.196971822010619	0.905273547638351	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.154741922618476	0.198960281640508	0.437235681025076	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0297655861064801	0.336513097828272	0.929566813746505	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.233396871069143	0.335074787445547	0.486541875296325	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.5366471375176	0.245836784187809	0.0296984821313845	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.592293465054774	0.214183394703008	0.0059848690771985	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.227233505135838	1.24280671402628	0.855029330208526	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0434141015726486	0.169536790123545	0.798042231960434	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.039858105431642	0.166992767305003	0.811490966083025	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	1.04807020847454	1.52404474037595	0.492099667019127	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.457296632385425	1.15188469043983	0.69160839270671	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0783090260624245	0.170362996172047	0.646043365750329	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0698560856297418	0.170156767389732	0.681659259148927	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0785285689687506	0.173652790561085	0.651391147596974	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.084816872055608	0.170137503700194	0.618428367568359	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0694860491845829	0.163012866432065	0.670177384046395	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0694860491845829	0.163012866432065	0.670177384046395	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0765595169818458	0.163006530934044	0.638879744408409	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0992134029085606	0.161881404942718	0.540352256977504	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.373838552390924	0.362431548187798	0.303024989028855	Intergenic region	Intergenic region	A:27969-30945		
