SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.151701713146874	0.20754140195413	0.46529656263998	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	-0.0595658788330797	0.209946671870094	0.77679199460571	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.306476454569111	0.354460407987358	0.387830070925234	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0445882874099084	0.353549768199723	0.899711890679504	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.218143884227624	0.260704571653856	0.403300630219708	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.2837859500445	0.227775641315169	0.213626917206734	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.94796438813885	1.30641486726446	0.136834474929416	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0273374501158428	0.178776422326107	0.878553321886135	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0103853501961315	0.17609657062985	0.95300514337311	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.198470744151821	1.60804945167928	0.901842163302495	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.84316337262696	1.2108927042435	0.128866138568175	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.121073596746199	0.17957508739625	0.5006110259754	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.11206960402523	0.179363138391465	0.532493120949882	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.11515954331784	0.183056244569886	0.52969455730071	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.126951603256501	0.179335045668915	0.479473370551445	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0878274270820512	0.171867350249387	0.609657427020358	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0878274270820512	0.171867350249387	0.609657427020358	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.105175351104717	0.171842539495048	0.540902057826481	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.101903405491919	0.170698269734438	0.550903612456493	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.533881482395914	0.381680155363444	0.162760931831792	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.251333332925564	0.398805345290506	0.528961301290677	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	3.39413736831648	1.06451032550734	0.001558263243737	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.0965493663178751	0.350049528830335	0.78285055561922	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.47929764794612	1.02547964152277	0.640510153405369	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0092504839053463	0.176377090654846	0.958202035250078	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0458904231063751	0.170314413273376	0.787744437527298	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.346325516392684	0.234043688371961	0.13983256649205	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.126343362583982	0.235273569809287	0.591601646489779	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.187736753281493	0.169158759806978	0.26782956298344	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.327442035280356	0.341586576998726	0.33842058690485	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0885677727646695	0.170304606715341	0.603351178712588	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0921416147281584	0.170445752661017	0.589129741944206	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.006106700265107	0.169737871473415	0.971320842173966	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0360618161678917	0.169256484087713	0.831403017310526	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.321681507108834	0.284451586635021	0.258872009363138	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.417286627975985	0.260806186432405	0.110495935119044	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.123785717487279	0.169860120423228	0.466637235361307	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.120523871179728	0.170097434468938	0.479066544591706	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.0685239745552133	0.169948716884587	0.687042380282393	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.129194974504376	0.169576056949561	0.446646086467845	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.142463278659505	0.174169107100343	0.413932077166315	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0738565303226188	0.169584246838998	0.663454628169438	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0997804864012738	0.169418398990665	0.556265487404726	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.146539762262621	0.169135464155469	0.386856765302638	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.110444464065714	0.169191849605403	0.51432525960035	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.0201643269612377	0.176807390814842	0.909265487061619	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0144074692979965	0.174301932744938	0.934170239771193	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0305009314524846	0.181759122943028	0.866829142256912	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0370501882607573	0.16936224371047	0.826961114028145	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0069098003860101	0.170412793577409	0.967679619415694	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.206124216705751	0.169597065596812	0.225034916259586	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.0936639204914714	0.169428291031136	0.580734256421792	Unstable transcript	SUT	SUT003		
53	I	69820	-0.495056715122963	0.662741400650192	0.455570924466455	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.321457725196928	0.411174409151699	0.434853930842426	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	0.0482310242267339	0.272272450198523	0.859498050231083	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.0069667417860335	0.170433121224323	0.967417310358498	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	0.0193160267815289	0.169976667107136	0.909588346829984	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	0.051103213634882	0.169648115300635	0.76341597241643	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	0.0836525098296309	0.169611489935372	0.622177439193974	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.023995782631519	0.16962499307565	0.887584314833492	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0110346644464336	0.169564655785271	0.948149974912983	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.0936777186466575	0.169906634687626	0.581743811165413	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.126703374601002	0.170651219013269	0.45829651395868	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.0893487408102345	0.169474935072568	0.598379507015915	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.0859297046166187	0.169461254440707	0.612418234500004	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.115340355552878	0.169430464289211	0.496473852653254	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.102222183966912	0.181468116332298	0.57358376761786	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	0.0224549552594562	0.170015941475248	0.894999753413906	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	-0.0677798809949938	0.170680848435272	0.691522842348501	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	-0.0490679587789142	0.171059922304254	0.774398064533108	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.120415006516522	0.171856003188097	0.483968156680806	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.0728822695305185	0.170855096933227	0.669949970786586	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	0.0141348576086123	0.169978111348618	0.933773894967336	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	-0.0268554358304069	0.169995291991698	0.874564836745368	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	-0.0015228219007947	0.170044356281583	0.992859747694923	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	0.010898916808284	0.171305595800319	0.949306703481235	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	0.0101883418211316	0.169540776365252	0.952114970480406	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	-0.0405464727509605	0.169974147738509	0.811596882933785	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	-0.0038161313232169	0.16954152191635	0.982055021264501	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	1.23818330828391	1.85305960940078	0.504453306230525	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	-0.0303232165956234	0.17668682834619	0.86383363014217	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	-0.0873560035547456	0.169706656011357	0.607051920662018	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	-0.004765482026522	0.169267176615236	0.977555546150821	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	0.0003732778412854	0.169565671752762	0.998244800804041	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	-0.229042962294851	0.168934438435683	0.176026413183134	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	-0.1628614561934	0.16981250856812	0.338181756356912	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	-0.130865557856165	0.169604595149663	0.440872283349536	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	-0.168758330446175	0.16907678641628	0.318906562555425	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	-0.027881881850631	0.169308698991348	0.869289536214794	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.0153820406816079	0.169741565836882	0.927845656608143	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.0436796890559367	0.170671803084212	0.798155522751792	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	-2.65184008695081	3.19947663979175	0.407757518031577	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	0.0501846268033525	0.170348895473252	0.768473339245321	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	0.0629579004588383	0.16968233479058	0.710834844103427	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.102062248208328	0.169797485162603	0.548170998430618	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
96	I	128911	0.188022816108308	0.169608180327112	0.268369736333532	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
97	I	130267	0.118991115341619	0.169704487833816	0.48366101689137	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
98	I	130271	0.121293219068755	0.169901573665111	0.475759003284775	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
99	I	130613	0.237038252164809	0.171148671251664	0.166931862034607	Promoter	Promoter	YAL012W_NFR/NDR		
100	I	132012	-0.136407711148367	0.171094810057109	0.425833727228512	Promoter	Promoter	YAL011W_NFR/NDR		
101	I	133231	-0.160515425307641	0.169818836476771	0.345195303886046	ORF	Verified ORF	YAL011W	SWC3	SGDID:S000000009
102	I	137074	-0.0565595340747897	0.169765092580462	0.739208651358051	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
103	I	137304	-0.112991797684876	0.169744296062494	0.506063884276715	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
104	I	139686	-0.0512466814079022	0.17005213484254	0.763318465035817	ORF	Verified ORF	YAL005C	SSA1	SGDID:S000000004
105	I	149562	-0.0591843351997552	0.170432896256448	0.7286037888125	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
106	I	150447	-0.0246791768444651	0.172347807762608	0.886218648679922	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
107	I	151446	0.108545746659997	0.346201722828139	0.754060755391676	Promoter	Promoter	YAL001C_NFR/NDR		
108	I	154084	-0.0432094760253963	0.172869996415449	0.802768637338068	ORF	Verified ORF	YAR002C-A	ERP1	SGDID:S000002129
109	I	156633	0.0290788346831173	0.175248691964422	0.868307841980655	Close to 3'-UTR	Close to 3'-UTR	YAR003W	SWD1	SGDID:S000000064
110	I	157269	-0.0838353995055223	0.169688901479043	0.621575663060678	ORF	Verified ORF	YAR007C	RFA1	SGDID:S000000065
111	I	160054	0.0482653580361248	0.171341041671604	0.778344942338093	Other features	Replication	ARS109	ARS101	SGDID:S000077372
