SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.168475323623297	0.0725262401925465	0.0207492729777424	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.129440847417018	0.0735560091126851	0.079314821401291	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0684087072897617	0.124795423774307	0.583923857880087	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0471842249027468	0.124373578032581	0.704637530704654	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.092525441664177	0.0916874040020117	0.313598632278731	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0138174857718532	0.0803152765723052	0.863504222978223	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.139272313735152	0.461046435062163	0.762769956927383	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0699915374897584	0.062793981921525	0.265770841292304	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0974368520700827	0.0617422874556437	0.115433288772158	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.0997202283384642	0.565777884029516	0.860196006717086	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.299192966056353	0.427150565258858	0.484114506581552	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0080447589998056	0.0632225317993379	0.89881884250495	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0131997808129086	0.0631397178847473	0.834524565388339	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0214094248333218	0.0644341738555205	0.739883986505764	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0161516179540442	0.0631377742236497	0.798242346521034	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0033011806504378	0.0604934613577809	0.956511220110236	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0033011806504378	0.0604934613577809	0.956511220110236	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0038050859435194	0.0604943570234592	0.949881855293629	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0109353360114443	0.060087504807565	0.855694890898123	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.21355059984583	0.134184906770453	0.112400017527547	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.0306988142987699	0.140388665403288	0.827033350156848	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.454392140024012	0.379131376997769	0.231523148470208	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.190576107489988	0.122759494940935	0.121454289356649	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.124886399601989	0.360864386700287	0.72949198690394	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0167902206240492	0.0620519077551946	0.78686954589099	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0088097262811754	0.059929281488934	0.883214334599678	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.155166654702516	0.0821891509787123	0.0598564445658084	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.12248897608839	0.0825575591847229	0.138786206866576	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0060663398908125	0.0596212114668231	0.919014459584405	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.032449431201603	0.120330825362399	0.787572877065895	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0064377443780801	0.0599434746417187	0.91453511246314	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0055774350131147	0.0599952501785552	0.925984415407179	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0340091141200888	0.0596947698097389	0.569232157247523	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0614331595054327	0.0594667261221174	0.302279407554336	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0615594894907745	0.100211588741513	0.539416036538633	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.0536485739671524	0.0920522531915996	0.560396237063734	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.0377674045656305	0.0597762626184553	0.527918194223689	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.0305703420426824	0.0598690485842398	0.60993623542622	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.0026966645130603	0.0598098796159886	0.964063238310694	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0445481531416067	0.0596671060317935	0.455795004921696	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.0133960175000671	0.0613351270157901	0.827238266829593	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0599482885619027	0.0595987241970051	0.315169358167723	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.0741376525784521	0.0595082894517252	0.213650324128094	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0187536743225899	0.0595650198297125	0.753066309232885	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0037020048896497	0.0595655744202462	0.950478494820681	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.0034790183122046	0.0622103718743465	0.955434432531458	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0045111404776564	0.0613280819818607	0.941404150999088	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.0451628906737417	0.0639091240825974	0.480235529586848	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.0222980416953515	0.0595821544656274	0.708450261152579	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0315765777502262	0.0599361497472183	0.598637726829519	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.0209536050333596	0.0597868753457563	0.7261938006757	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.0435469075611238	0.0595939173001645	0.465430397085721	Unstable transcript	SUT	SUT003		
53	I	69820	-0.325502441207395	0.232725152714285	0.162794095783586	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.0854711785290614	0.144725014042974	0.55518217873452	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	0.0441732812653806	0.0957741900333023	0.644922511792234	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.0642399396851181	0.0598693084282725	0.284002795656587	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0511393969541016	0.0597452425948732	0.392601843338351	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.0480080838331673	0.0596434794745413	0.421409053365157	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	0.0070410190773373	0.0596970125956803	0.906177591046171	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	0.0020870306882206	0.0596839703414992	0.972125000569002	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0029576178439353	0.0596613025898027	0.960490324893519	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.0032398187763761	0.0598069635062848	0.956829360174289	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.011530782606764	0.0600871894646097	0.847930213260226	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.0409375549105404	0.059613249312318	0.492710633698857	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.0090293918299969	0.0596445460471387	0.879757146402929	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	0.0173346014355028	0.059645920201168	0.771508728661042	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	0.0019841839126003	0.0638779765166227	0.975237571764272	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	0.0251114928658063	0.0598064821393927	0.67482920289489	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	0.0268480073222069	0.0600502966966404	0.655082826910191	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
