SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0829664260594971	0.124318188432604	0.504970843943847	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.137577377771307	0.125544113669793	0.273891977044	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0464168131658784	0.212506926866512	0.827224253949475	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.294893041554043	0.211173480099841	0.163456692210361	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.348096409029562	0.155196311209498	0.0255204787521687	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.258008911035515	0.136029648464976	0.0586822197013323	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.44496858127941	0.784552516367133	0.570964425029766	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0237764718492905	0.107070445586569	0.8243926206177	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0353251113404909	0.105453096677658	0.737836043311211	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.36709339530995	0.96037566713542	0.155474913777255	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.249758196113262	0.72749346564095	0.731567134257772	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0354045534445662	0.10760545106717	0.742334227341177	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.034279588069398	0.107469679800471	0.749938030586802	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.067841380791704	0.109639686249843	0.536469179072282	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0491836215318379	0.107453283669718	0.647434521150716	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0316487658585745	0.102960623330642	0.75873002414535	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0316487658585745	0.102960623330642	0.75873002414535	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0481391566575074	0.10294418903181	0.640342164462107	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0429118696649905	0.102262230924661	0.675014108646316	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0579330789925443	0.229211206551792	0.80060870249483	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.720846775035003	0.235890659650397	0.0024150937713089	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.388868997447182	0.64635038149384	0.547801266501454	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.0321184257643035	0.209670423373033	0.878339680554021	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.233073377393469	0.614254222432141	0.704588393546188	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0029085187154598	0.105637646598486	0.978050197847492	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0961822250509927	0.101888199635519	0.345816476871727	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.237062722481253	0.140042363107293	0.0913771893416138	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0535306780331672	0.140940906429143	0.704315320249868	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0148179168249886	0.101487618895417	0.883999093362058	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0658726360470459	0.204822197007584	0.747939370161453	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0168675757764896	0.102035479650061	0.86879391814644	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0183206190655703	0.102122491057508	0.857727757714183	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0663575487482656	0.101599744703788	0.514099482720229	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0101601120197178	0.101377686531135	0.920226246706049	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.27764954831859	0.170033660385646	0.103379682827423	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.151327233946118	0.156562714283729	0.334425835862987	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.200283732147438	0.101251031288543	0.0486956733970939	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.184364860567426	0.101475354862271	0.0700889379725148	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0803741903199632	0.101720731462237	0.42997319795295	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.025941148341051	0.10163810243427	0.798693680998253	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0391305969112625	0.104392959171715	0.708004985058254	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0700221276529503	0.101527820439201	0.490845971092042	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0648977584031383	0.101460648119754	0.522824957000454	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.0542572255636176	0.101366652091468	0.592809080015974	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.0072658710008774	0.101394305154898	0.942913424177762	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0725588094174152	0.105826575813569	0.493390915403478	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0773180633947627	0.104314344802769	0.459063396171089	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0156914382956108	0.108861941896157	0.885471606897188	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0253230924827132	0.101433874975718	0.803002282124887	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0283917807619349	0.102054208535025	0.781019460647189	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0721456949993683	0.101716443001417	0.478617370576833	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.0422574784776364	0.101494510727069	0.677405218544328	Unstable transcript	SUT	SUT003		
53	I	69820	-0.410566663609744	0.396647122357513	0.301334046314634	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.0754504097967317	0.246444657035968	0.759666666653868	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	0.116680867095789	0.162960813224798	0.474461217312979	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.102560204085121	0.101931513818619	0.31502406601439	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.116653080324505	0.101616307025551	0.251755845261808	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.113850224135428	0.101439399014022	0.262477661063373	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.0440514563073969	0.101593176967812	0.664839113328238	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.104711890501071	0.101443220507889	0.302674959778268	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.15826301685189	0.101207856122358	0.118774079310762	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.172163387167878	0.101392586510615	0.0903913013967481	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.11617494799082	0.102100667668372	0.255956032216652	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.230002054005147	0.10080278415613	0.0231016384409775	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.20590429838895	0.100939023166736	0.0421054913679875	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.179588859342378	0.101092514259347	0.0765149926876429	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.165587817132974	0.108377585998071	0.127438152036921	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	-0.183001659654636	0.101363085112397	0.0718628207919089	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	-0.242080738973019	0.101433469102728	0.0175312887243319	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	-0.245701630335003	0.101626734839664	0.0161253939249876	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.271632786082254	0.101981388081538	0.0080864149395296	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.218380252497244	0.10169435270596	0.0324405289871496	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	-0.190670890365608	0.101298733916117	0.0606226337948303	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	-0.180535723613299	0.10136427629305	0.0757626596975842	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	-0.190462146353913	0.101338729971124	0.0610051822668637	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	-0.184500559179316	0.102129451534406	0.0716860879946364	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	-0.109191964791568	0.101376952254504	0.282176185688015	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	-0.0847347057056834	0.10171070574333	0.405354322756445	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	-0.0652054997737793	0.10148407603808	0.520952997357828	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	0.392203733722478	1.11035650554542	0.724131919243877	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	-0.0728422743044628	0.105756232856748	0.491417153797374	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	0.0080764665831836	0.101679462829897	0.936735093598788	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	-0.0009388087788717	0.10137911648793	0.992616625398933	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	-0.0469015012422296	0.101527108416823	0.644394306850929	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	0.0529453862960588	0.101403680773938	0.601910853029238	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	0.0530620396823712	0.101798882025927	0.602523762406895	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	0.0696183773302852	0.10159918236107	0.493651176705899	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	0.046259324739475	0.101377884935363	0.648450651642437	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	0.0722145406423129	0.101334912365397	0.47654403967928	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.106194353173551	0.101507082034419	0.296195241872566	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.106458150955037	0.102072621207729	0.297678328102951	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	-2.97915316645683	1.91155772395301	0.12001200454227	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	0.0324893746280428	0.10202477564697	0.750335024855972	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	0.0367581409025313	0.101628650339373	0.717799554100115	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.0565816984483761	0.101704085405248	0.578333301374899	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
