SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.19367534968096	0.172444791562447	0.26215186964788	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.185970755608228	0.174361791038413	0.28689056634632	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.187708073264993	0.294964412994266	0.524944232125987	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.181725890749874	0.293911633830694	0.536775596244217	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.361164371223308	0.216202416791323	0.0957084457323533	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.235131576351055	0.189455002590032	0.215394936528962	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.45147361576487	1.087282671005	0.182751321313243	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.132111753042067	0.14853541485327	0.374378108889621	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.12034205909952	0.146328477214016	0.411398542136866	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.27667445186218	1.33579271557566	0.339856176392195	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.15975484734595	1.00856960617233	0.250963226175881	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.163429586419656	0.149203917585214	0.274112806334721	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.152435322894574	0.149046645738497	0.307133203318483	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.148598255276699	0.152136444996928	0.329365127909834	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.164131332420536	0.149011455091973	0.271443537101133	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0914599136763258	0.142920218228867	0.522628773093237	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0914599136763258	0.142920218228867	0.522628773093237	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0783090442732273	0.142944659568694	0.584156443954183	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.116493123952526	0.141914119318815	0.412273992061931	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.392845445405513	0.317652654577518	0.217015481227757	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.0222890958899375	0.331889762261651	0.946493838087526	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.235977443572269	0.897974995500495	0.792866954403462	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.198444295583922	0.290992551096424	0.495713584140631	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.92815364647251	0.851772601734887	0.276600496343934	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0937253434985335	0.146616927078666	0.523072807568626	Unstable transcript	XUT	XUT_1F-15		
