SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0296164413485023	0.105787334152226	0.779670583818751	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.129575133711185	0.10673393234127	0.225558794560005	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.164941730487914	0.180535651741127	0.3615379618117	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.37080574777609	0.179013423161886	0.0390488836324418	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0765989953303121	0.132868883378857	0.564644251179773	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0412327065764304	0.116260295010537	0.723057194778684	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.308126422381246	0.667362987529911	0.644575565782002	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.122846982928203	0.0908345590065275	0.177104917346142	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.130116678802105	0.0894341874134895	0.146589049974166	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.91408114039847	0.817692714901706	0.264379074586811	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.473605088280367	0.618321567512613	0.444216292542771	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0531753761635133	0.0914885086840158	0.561459981890551	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0536218949526922	0.0913713796293781	0.557675158545779	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0564276624930848	0.0932505608758746	0.545488899281904	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0474619300034854	0.0913810317354627	0.603817839245562	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0820853331076128	0.0874705026081288	0.348662829757377	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0820853331076128	0.0874705026081288	0.348662829757377	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0535877620576606	0.087534507826549	0.540806089137202	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0385391163792783	0.0869713482754029	0.657947280434852	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.262596112549169	0.194459731041061	0.177756619838695	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.0858302142650542	0.203209571486869	0.673010005376913	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.139119115373098	0.549951768559363	0.80044171167258	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.0119491157138008	0.178329112846153	0.946614882677344	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.807589927954989	0.520757705860464	0.121846187777417	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.045322523339761	0.0898123360373449	0.614129495591493	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0012213662037796	0.0867650173315251	0.988776731696803	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0090199252296692	0.119587270964364	0.939918927153539	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
