SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0450394461531262	0.148005411369024	0.761071454007616	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.080969741970384	0.149582134506709	0.588637973083291	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.12602320919695	0.252799198636071	0.618434309708546	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.0175641418347965	0.251975748032947	0.944467387857464	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0070771161816152	0.185985640464209	0.96966777242089	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0962745352412542	0.162609505116209	0.554189619924061	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.70779951314992	0.929564271960109	0.067020186139243	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.122493533723162	0.127249692175579	0.336395479799813	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0398972914149358	0.125485126773985	0.750715125281886	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.675168345472565	1.1455038792844	0.555965109618261	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.564603097234082	0.865298441399993	0.51450642709164	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.136461943273789	0.12785783080719	0.286568298735873	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.135168292177891	0.127698701288224	0.290554115921877	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.149526077346683	0.130292854428561	0.251904565743931	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.145194999270169	0.127667516605607	0.256188424232431	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.151016932113943	0.122269733110156	0.21760989657093	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.151016932113943	0.122269733110156	0.21760989657093	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.117215718901069	0.122376706327791	0.338805514636201	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.140112421638878	0.121487879739535	0.249566058633183	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.18553878299544	0.272594080606223	0.496544694152989	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.273581076097523	0.284011875518343	0.336069753587736	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	2.38929567911023	0.75893348929309	0.0017825830553213	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.104600295949593	0.249441975857482	0.675224792318143	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.41882547914113	0.727165722442566	0.0518273072319891	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.234271831445673	0.125082930426827	0.0619040506729963	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.12581699562477	0.121209218885406	0.299973531561669	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0208005930176709	0.167313743935813	0.901131972030122	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0494259371240857	0.167725247999313	0.768408554628157	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.231937378276561	0.120135513118136	0.0543292959937935	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.223422729374006	0.243472167051712	0.359427604836052	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.164852229393484	0.121103642879247	0.174303253682262	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.16044541644469	0.121225045579175	0.186514533539064	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.232777081440709	0.120334789008674	0.0538613053217799	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.254530083905415	0.11987227319499	0.0344202528279355	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.448477065730879	0.201685410688389	0.0268046264841843	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0618943110603434	0.186517945549523	0.740206220652435	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.209928852723666	0.120632488250123	0.0826892553147955	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.204160773851381	0.120825472800114	0.0919651387227606	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.19066970504064	0.120723043676976	0.115140471807941	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.236743382116606	0.120296554399407	0.0498506142372201	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.19698594947412	0.123803209757585	0.112477332173844	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0655989186371125	0.120843236673136	0.587580401162422	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0726131408883749	0.120740470816505	0.547960588094244	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.0892359990836893	0.120575946008452	0.459742607331543	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.0890272811307708	0.120561215712113	0.460737486734601	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.0458661542996538	0.125987742636756	0.716036752783552	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0235863079342539	0.124218311011119	0.849513974196351	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.0737450135625871	0.129483816211837	0.569358251957755	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.0138940906239011	0.120708895838916	0.908428043794191	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0339260836442338	0.121438555777977	0.780125800673438	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.138247893563958	0.120899252679186	0.253607307060161	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.102529957195341	0.120678986914513	0.396118325891014	Unstable transcript	SUT	SUT003		
53	I	69820	-0.212573713765699	0.472567693496754	0.653111273754203	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.114659012599016	0.293230471392521	0.696018262877087	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	0.0970185284883351	0.193986085688199	0.617294202497199	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	0.0391258729066876	0.121448619272308	0.747522277861218	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
