SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.154435651526463	0.070438598265035	0.0289966969782873	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0990175687258347	0.0714984286381995	0.166960258544688	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.11749142017206	0.120993613288761	0.332185916931587	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.403337884820024	0.118794684750626	0.0007636783368239	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.174237495300418	0.0886193331649521	0.0500664094339667	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.144130800340802	0.077564126187982	0.0639708167451574	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.0030704354108221	0.447464993788629	0.994528958978829	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.071031822517307	0.0609262855352102	0.244456159404611	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.132670275600624	0.0597106547553889	0.026924523935016	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.199533542292936	0.548961796049307	0.716468131627815	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.0168223651194468	0.414801066930256	0.967673379521799	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0104828581462063	0.0613510760682898	0.864426448106076	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0027570336985712	0.0612754592331291	0.964137459092071	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.010765248848373	0.0625351561383597	0.8634204960536	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0037127943864356	0.0612753162939984	0.951718428845951	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0266376544517899	0.0586869948266389	0.650184301375579	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
