SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.091597050693772	0.176567474019752	0.60424957561711	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.079077382163264	0.178517527232448	0.658060898790699	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.178786507968232	0.301615816573807	0.55371972598059	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.247075425131392	0.300391474745072	0.411341124851754	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.178123587537405	0.221730440875503	0.42232233332835	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.199051512556967	0.193845364636232	0.305190816399568	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.687761145555478	1.11391778904501	0.537352235215778	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0726333160468071	0.151994272663365	0.633039388013463	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0435405680569074	0.149742149202239	0.771397767266078	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.745989659962425	1.36700052880115	0.585608061787456	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.01908039174927	1.03173931751684	0.323961185725032	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.033747328195207	0.152805351149294	0.825335557060623	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0281337380481864	0.152614338477013	0.853848423606972	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0096421871384966	0.155764516860036	0.950675642593313	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0473704904895635	0.152600857475019	0.756424125068966	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0136054570820175	0.146214910453344	0.92591575976767	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0136054570820175	0.146214910453344	0.92591575976767	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0376221114929667	0.146205359255204	0.7970787891652	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0298593332611603	0.145232985215894	0.837224947483419	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.459013647645891	0.324575741436138	0.158185785349411	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.0627912882180208	0.339333797660125	0.853301706366664	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	2.49746592995759	0.908572065158293	0.0062892309528542	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.0667987011543651	0.297706521957327	0.822593245306165	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.35193154836728	0.869404775515909	0.120840181305221	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0175005881064857	0.149995600167173	0.907184736678054	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.029686637110049	0.144848248478539	0.837729376674767	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.256758062159495	0.199187939428196	0.198233754111317	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.069394086000222	0.200133386853638	0.728993878018364	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.115634352814726	0.143978439044379	0.422436223235334	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.254767216156056	0.290560071436733	0.38118383541877	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0111278540368481	0.144887894649711	0.938823615955968	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0055316306656885	0.145013358805526	0.96959310736516	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0082244003855898	0.144351259726255	0.954597415319326	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0457982544425195	0.143930883350446	0.750524307531026	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0080961221249475	0.2423460748986	0.973368689171982	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0319206358328747	0.222595990783917	0.886054791076089	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.127900357403261	0.144403879338768	0.376375284591008	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.122951273206134	0.144612287499623	0.395782867702535	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.140536905327098	0.144370602831869	0.330998533245467	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.170922883704536	0.144045576318454	0.236187784132331	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.218390661157307	0.147804096909093	0.140414963552876	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0670382335518247	0.144215618764713	0.642327446639528	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0693167731086943	0.144103519135103	0.630799808905872	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.157787146744564	0.143747090076872	0.273095941448133	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.186450669543291	0.14363170269792	0.195094839419633	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.11256923707884	0.150247207789093	0.454219481812781	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.133588200445534	0.148063926923415	0.367548170108991	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.104366810701615	0.154481322098454	0.499740133790483	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.148052667838302	0.143826266608579	0.304003373899663	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.198275621317904	0.144541238650338	0.171009941188358	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.21739991416845	0.144069447958554	0.13219484857573	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.189287384349691	0.143798244062646	0.188914007049323	Unstable transcript	SUT	SUT003		
53	I	69820	-0.891077357973055	0.562068827672025	0.11378159266899	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.326966308933809	0.349548304451632	0.350223375812221	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.0538934881012239	0.231543559366454	0.816084652057226	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.0154659760863011	0.144940931620851	0.91508333544533	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0377353872943403	0.144543430769534	0.794193786518323	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	0.0065427649401072	0.144293448505006	0.963859182530097	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.0618163663124318	0.144256353211525	0.668535780864311	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.0933258662031341	0.14417420888348	0.517849995081915	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.196851107816357	0.14382409218651	0.171965451983219	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.175323447098681	0.144255883379789	0.225039410948827	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.178645241334086	0.144930112254672	0.218534042623688	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.138044827515088	0.143997452858758	0.338385381150766	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.0991336280123007	0.144072305392154	0.491852748341912	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.116370205433578	0.144051684533337	0.41972875576267	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.113271755027303	0.154279109442387	0.463314114297312	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	-0.0056234078590958	0.144591402972591	0.968998706292662	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	-0.100225789151718	0.145087988578845	0.490149520472919	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	-0.119771830227473	0.145353211456559	0.410492880390327	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.15953124812979	0.146007912184339	0.27530553251823	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.106560710201085	0.145228529729657	0.463591195567515	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	-0.111236452108116	0.144436092143541	0.441730129026762	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	-0.084957048630343	0.144504959370944	0.556963332487858	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	-0.121318724388932	0.1444680895439	0.401610557636186	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	-0.061966870320272	0.145648409379198	0.670764143120316	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	-0.084944276487851	0.144113878228036	0.555953465059783	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	-0.185884932093434	0.144225300450457	0.198293862017705	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	-0.160187908669483	0.143932480020664	0.266492410359245	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	0.670401117209311	1.57650617878871	0.670917311217057	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	-0.113445696656276	0.150146227837312	0.450412061164473	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	-0.138258765629992	0.144191613433814	0.338288355538292	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	-0.157915302999525	0.143705940393523	0.272570166034532	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	-0.121192045433476	0.144060876708965	0.400774165478051	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	-0.194470027146508	0.143669604681959	0.176732640279861	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	-0.176213439056684	0.14429868514181	0.222836080028608	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	-0.166553729527144	0.144087459350677	0.248495186576253	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	-0.237106330846327	0.143438116437266	0.0992154746449659	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	-0.0885773658277858	0.143915004608405	0.538631813211703	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.0114384030965726	0.144355195934182	0.936888295818937	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.0796286906931429	0.145097491174481	0.583493491278688	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	-1.22485178407038	2.72282481977015	0.653097613415296	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	0.241551469016857	0.144317578753024	0.0950656519865383	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	0.200578154720847	0.143937203416558	0.164341891341255	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.188344541812763	0.144128036595042	0.192135983871626	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
96	I	128911	0.249357575846902	0.143881404271163	0.0839552370653718	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
97	I	130267	0.243936567246985	0.143838957412485	0.0907863976276447	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
98	I	130271	0.248492003550962	0.14398900039555	0.0852637435833659	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
99	I	130613	0.294958577121326	0.145099571334914	0.0428205687953808	Promoter	Promoter	YAL012W_NFR/NDR		
100	I	132012	0.0688735466033603	0.145590453195311	0.636460173436733	Promoter	Promoter	YAL011W_NFR/NDR		
101	I	133231	-0.0411247315145523	0.144586593938905	0.77624782471563	ORF	Verified ORF	YAL011W	SWC3	SGDID:S000000009
102	I	137074	-0.0546330301112662	0.144368224331446	0.705339885357005	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
103	I	137304	-0.0821067784361527	0.144381574515857	0.569935564009959	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
104	I	139686	-0.0087896476109893	0.144636765950765	0.951576380645318	ORF	Verified ORF	YAL005C	SSA1	SGDID:S000000004
105	I	149562	-0.0760366831486572	0.144910988755367	0.600112058756726	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
106	I	150447	-0.0912732826482359	0.146494979701565	0.5336558384505	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
107	I	151446	-0.0121021123537908	0.294463639331513	0.967240339027923	Promoter	Promoter	YAL001C_NFR/NDR		
108	I	154084	-0.0618097170031374	0.146991538852104	0.674377209429233	ORF	Verified ORF	YAR002C-A	ERP1	SGDID:S000002129
109	I	156633	-0.0245547737062683	0.149038355902039	0.869231341702228	Close to 3'-UTR	Close to 3'-UTR	YAR003W	SWD1	SGDID:S000000064
110	I	157269	-0.115837600142057	0.144228178939505	0.42242553037966	ORF	Verified ORF	YAR007C	RFA1	SGDID:S000000065
111	I	160054	-0.0872967688404634	0.145657345242874	0.549337519629755	Other features	Replication	ARS109	ARS101	SGDID:S000077372
112	I	166222	-0.106680771538377	0.144542083974253	0.46096818266319	Promoter	Promoter	tA(UGC)A_NFR/NDR		
113	I	166416	-0.103255684336563	0.14425524844015	0.474597569469381	Close to 3'-UTR	Close to 3'-UTR	YAR010C	YAR010C	SGDID:S000000068
114	I	167326	-0.111822190644484	0.145058181616794	0.441294778543668	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
115	I	168836	-0.147765538149685	0.144278026721567	0.306455293385193	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
116	I	171200	-0.154910857775774	0.144473532828874	0.284343007416003	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
117	I	171431	-0.235478945154341	0.145071646132377	0.105441295443509	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
118	I	173339	-0.170429774057109	0.144194620949337	0.238024034095588	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
119	I	173845	-0.180454143869471	0.14404003431483	0.211105775671428	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
120	I	175121	-0.18497569421952	0.143736890136382	0.198970712453115	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
121	I	175281	-0.181907093618932	0.143870720675935	0.206928266781829	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
122	I	175315	-0.181025941880197	0.143828375610454	0.208997690601935	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
123	I	175523	-0.17819089834669	0.144656918498723	0.218837257290103	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
124	I	175541	-0.181976293088321	0.144050596800248	0.207322154347229	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
125	I	175653	-0.202410352551382	0.144431468527639	0.161964603444626	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
126	I	175805	-0.0625384314493431	0.152988235484877	0.682949474819294	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
127	I	175818	-0.189381586597429	0.149168707909768	0.205070659539098	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
128	I	175856	-0.200627351830451	0.146835946339188	0.172703001632486	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
129	I	175876	-0.17746743442928	0.144659437929362	0.22071736698097	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
130	I	175989	-0.169182481979622	0.145101970112831	0.244419488239927	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
131	I	176001	-0.170379998137711	0.145857005340029	0.24354250857446	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
