SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0175862937707925	0.170692305477145	0.917998291027018	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0116069190560504	0.172561153906046	0.946410697643573	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0855797695872793	0.291582495989097	0.76931167191232	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0270061453418897	0.290564357561704	0.926000963468182	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0741283763842793	0.21443354566944	0.729778664338437	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0343509262281492	0.187597371564121	0.854816952466525	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.41315453867851	1.07441042367215	0.189268264246673	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.149292430148542	0.146715474910208	0.309581959628246	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0555010118056313	0.144693780245644	0.701523897308036	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.168846430966854	1.32155743667829	0.898409110767484	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.96470855298552	0.997099540538501	0.333949147897326	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0943600187864932	0.147591571821743	0.523021613210155	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0859983344552261	0.147418262015938	0.560021591310735	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0891903298305939	0.150452393941081	0.553685014139651	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0833588526889492	0.147422556984445	0.572132615458814	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0933059290439918	0.141212412948756	0.509204406789645	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0933059290439918	0.141212412948756	0.509204406789645	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.101456695620701	0.141198778567776	0.472900915681946	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0992793984933154	0.14025797430687	0.479515274733547	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.692075344464196	0.312383880534507	0.0273658481142691	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.28064441846676	0.327598183255653	0.392206971146738	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	2.0294518358998	0.880766685660311	0.0217921945431928	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.0506315163785755	0.287703106935427	0.860406406941203	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.29582447439965	0.840215027731049	0.123907975184268	Unstable transcript	XUT	XUT_1F-15		
