SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.0084181556138605	0.164085103461056	0.959112621943311	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.185913670008112	0.165585400619285	0.26229991198821	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0110244476802492	0.280326259645779	0.968651750677551	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.197865902861674	0.279118769853083	0.478857531211602	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.342778190990986	0.205356923171733	0.095967776956648	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.355344021282408	0.179347851989095	0.0483318632377105	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.315731100168732	1.0352014888327	0.760549838259632	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0019333391666731	0.141241435726566	0.989086480888909	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0235229834790918	0.139114712994447	0.865822267528655	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	1.27202275525307	1.26861196503488	0.316697954031287	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.0532680024426293	0.959758550931493	0.955770364933596	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0300038802296678	0.141950089447667	0.832721144311777	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0369911021661594	0.141764976366299	0.79429665087463	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0360302174213066	0.144686273914321	0.803487776749757	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.05145184247126	0.141752197284667	0.716844287956053	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0583557718095093	0.135793193392824	0.667646954563774	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0583557718095093	0.135793193392824	0.667646954563774	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0489699316987312	0.135805900082648	0.718623389841983	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0452680567927477	0.134901442838857	0.737399079449436	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.214136365416524	0.302154242407956	0.478979123664707	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.0903853759816471	0.315204341415729	0.774470692330425	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.58750124002493	0.848812436417772	0.0622749004769573	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.169762732627634	0.276427992838327	0.539524985413686	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.26830765666972	0.807582742148279	0.117195017738519	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0435358359927462	0.139322552429818	0.754858500132678	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0452149716123538	0.134543961247426	0.737024568713307	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.367617705720344	0.184436607892703	0.0470097063318471	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.138763856933465	0.185799795199755	0.455653587776256	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0261176230617126	0.133864388392342	0.845422927646911	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0442303712944838	0.270200688146419	0.870065313847693	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0246221339809152	0.134589050684062	0.854947714010583	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0018945833889567	0.134711096654455	0.988786827995342	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.149238887234008	0.133860949687598	0.265660318827557	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.178985630132136	0.133384699061219	0.180498933846243	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	0.0367365096979455	0.225120415956108	0.870465337437568	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0774442579688541	0.206746552771536	0.708193694617462	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0235659871505578	0.134287795281594	0.860796288915574	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0219947750373677	0.134470660534603	0.870166727199222	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0624482760958641	0.134252514507445	0.642107020767187	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0817809954497767	0.13400775587627	0.542075234860421	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.101510148845117	0.137621250017097	0.461244413156124	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0805413028213504	0.133942208675925	0.548016920950158	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.105339668675646	0.133792097731408	0.431612052635408	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0881625750101166	0.133679919709129	0.510001557830353	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0907963973441933	0.133658114322465	0.497381408185327	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.154216305257576	0.139442425184289	0.269501450120103	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.165698194109375	0.137420491128688	0.228711836433119	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.147328194792258	0.143384653998207	0.304887112143181	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.156038903209621	0.133550497609773	0.24343844394697	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.162091297913953	0.134352975069297	0.22844864253073	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0346790863047022	0.134252279454537	0.796316025138665	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.044328016897337	0.133888735934317	0.740779746178738	Unstable transcript	SUT	SUT003		
53	I	69820	-1.21410363593176	0.519992193850853	0.0201112791777994	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.107910648968586	0.325066020870762	0.74011245439666	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.308292047203036	0.21448326012881	0.151498368417872	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.104147118713192	0.13453159520244	0.439362525789979	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0947998827185098	0.134192450301246	0.480376083037888	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.146240979329223	0.13381630121923	0.275205451278314	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	0.0138005183376837	0.134040470425987	0.918054889564564	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	0.0062446020349975	0.134010377541433	0.962860057007611	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	0.0442730918064068	0.133939400349399	0.741183773062684	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	0.0742748191253068	0.13422907475058	0.580378332615085	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	0.0437988412427373	0.134902816812291	0.745623473116807	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	0.0707019505694903	0.133888271056463	0.597784767279924	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	0.0654816657638157	0.133881027311058	0.625072246387277	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	0.0202201293565522	0.133936819845859	0.880087453096648	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.0131573907188581	0.143425996349427	0.926959478271821	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	0.0653884600124661	0.134274071203556	0.626576470580763	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	0.0754572827815316	0.134811443364574	0.576022276124171	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	0.0553383411870579	0.135124265021813	0.682394256926805	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	0.0383038780381948	0.135848614803413	0.778139396935392	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	0.0546989580293079	0.134982189365991	0.685553246073677	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	0.0433064566750005	0.134267493477257	0.747235605283304	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	0.0270020090720695	0.134296592135231	0.840765501324224	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	0.0321267694729131	0.134327428506838	0.811114418646465	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	-0.0023826298483285	0.135335416092	0.985963620375481	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
