SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.130528473120447	0.149280541167945	0.382503814525423	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	-0.048752293901567	0.151054712825159	0.747078743486635	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.262483429012565	0.254926968748527	0.30388321378821	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.317599626514359	0.253827828122419	0.211675382573039	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0823414515014074	0.187715625147195	0.661183531642002	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0384103504259259	0.164235205080181	0.815218344013875	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.866053594163454	0.941813234334872	0.358430772683571	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0314927748570304	0.128625653150245	0.806722163491179	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0472152629263733	0.126679821339268	0.709585469277788	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.00257656568203	1.15580947993187	0.386299154016554	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.440878736039475	0.873795022215218	0.614185351549125	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0549931242201815	0.129256995897214	0.670763773098111	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0716118995902277	0.129069542996157	0.5793610236973	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.072163200133085	0.131729540274548	0.584166291847361	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0751070887759027	0.129063915204558	0.560980460741165	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0478364991197856	0.123680661514507	0.699156368043641	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0478364991197856	0.123680661514507	0.699156368043641	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0334221817608194	0.123696078007263	0.787167388732597	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0150352061415066	0.122879339764267	0.902685540666741	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.098081504444564	0.275335124815134	0.721884200707063	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.344431838168048	0.286521932828621	0.23012539995493	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.02489298331689	0.774964551354907	0.186856876217207	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.132244897613265	0.251794657580116	0.59976741275388	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.319193898048191	0.73788068497727	0.665582626574877	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0993953059941936	0.126796139115765	0.433625324845527	Unstable transcript	XUT	XUT_1F-15		
