SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0333235492296234	0.0663477225722658	0.615800529276852	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	-0.0184703879819003	0.067090320815198	0.783242000010484	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0091673492208244	0.113389040710234	0.9356081467963	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.255007381398421	0.112163540626253	0.0235942560800016	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0015336804773098	0.0833924412433242	0.985337226070409	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0115886292893757	0.0729444941258951	0.873862823555822	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.285450402464528	0.418510623577786	0.495646712714223	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.034773628934596	0.0571011155098518	0.542927177624588	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0630962805652319	0.0561728259850382	0.262093506836312	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.241514840300261	0.513713324705307	0.638548571929558	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.0333095894946469	0.38821268728539	0.931672124557809	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0376784850715045	0.0573863359505521	0.511881434250654	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0340216250339851	0.0573197904674517	0.553199512163124	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0490397324148962	0.0584714108501464	0.402207546852979	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0418470357741335	0.0573051175709333	0.465722011578597	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0429817618202772	0.0548940324617616	0.434154926372023	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0429817618202772	0.0548940324617616	0.434154926372023	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0632554709837584	0.0548393204995269	0.249498222678483	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0370163347146605	0.0545397374611725	0.497770175866796	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0452179007835216	0.122282330472347	0.711766084778649	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.311664579091274	0.126429016500918	0.0141714431975388	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.148855682816985	0.344944083031223	0.666342341091088	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.295887257225334	0.110758723425059	0.0079021428851441	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.0730566475489969	0.327777249454192	0.823753887136633	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0634897071710347	0.056261316317051	0.259884086785788	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0548525159395222	0.0543523618546409	0.31356899019903	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.135460249730588	0.0746745943560794	0.0705255110785677	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0870682842185215	0.0750710591947215	0.246909383847302	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0043793594855551	0.0541495457525927	0.935586974914037	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.0493134667167094	0.109266754269398	0.652041369748169	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0317132435737463	0.054416656888338	0.560409731977096	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0215644456165334	0.0544775408908772	0.692461445046429	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0153830322130128	0.054234800446799	0.776854348932807	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0143868594502577	0.0540851074880942	0.790391359058475	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0757285995710095	0.0909736869013267	0.405732959408245	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.0192067544415671	0.0836377814691016	0.818502906205659	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0314919016135655	0.0542948961549204	0.562273936973632	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0187526860625812	0.0543852635482334	0.730441133793407	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0177658507672561	0.0543125315811755	0.743783046039312	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0270286038266084	0.0542146227635547	0.61840818506641	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0050379855362229	0.055708986346565	0.927993643867393	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0067892746012131	0.0542051417518536	0.90039575690751	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.0195903488318817	0.0541553473796438	0.717760097884773	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.0333483881160199	0.0540766923497927	0.537838769934117	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.0060097754524145	0.0540980729859947	0.911607813089055	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0077192719888686	0.056499540461298	0.891404788980248	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0466908437461158	0.0556444311962238	0.401985081516214	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0010395509456456	0.0580846430792947	0.985730994978849	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0324108674486067	0.0540970175024149	0.549473932853888	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0243548562513953	0.0544412531681225	0.654889302634024	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0448748680074259	0.0542566132493378	0.408747233616182	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.0144371219691606	0.0541599334901215	0.789960043405446	Unstable transcript	SUT	SUT003		
53	I	69820	-0.266407740445705	0.211475964616123	0.208590273912309	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.0069164274083988	0.131506742790066	0.958085379007114	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.172703286675064	0.0865234607031912	0.0466986948333082	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	0.0038895733456277	0.0544627880161433	0.943106259648788	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	0.0050303288224282	0.0543175232758643	0.926266183329029	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	0.027382683955887	0.0541995741750963	0.613719927554771	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
