SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0698093905531277	0.19122277086918	0.715278976869159	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.119215896170939	0.193247077849815	0.537692310362128	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.252077374301694	0.326474384489296	0.440560014909617	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0472719445241054	0.325563558122371	0.884635555294613	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.200507535107905	0.240070416916953	0.404168326972925	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.237309398851035	0.209827817104031	0.258834635996403	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.24119897941668	1.20498378520835	0.303689658392109	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0054736991260018	0.164631281867349	0.973495426844986	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.046087097477103	0.1621405934666	0.776391915919481	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.954514312711241	1.47993091019034	0.519364136694123	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.12852982992613	1.11708900958693	0.313071494703812	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0363605756788614	0.165456657561033	0.82618594257171	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0490141682712931	0.165237079388384	0.76692394756484	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0644243201331006	0.16862676399132	0.702652128203577	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.037790597461008	0.165245430637414	0.819239380374896	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0588064106401424	0.158291462454178	0.710482712915191	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0588064106401424	0.158291462454178	0.710482712915191	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0731867871274806	0.158277041083132	0.644081717256319	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0329195010851339	0.157256895291823	0.834306844669752	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.29114851290672	0.352101635063093	0.408859297002121	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.122246101299222	0.367388425381	0.739525448224246	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	3.38375484121161	0.977821076602966	0.0006052265554708	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.236353418689776	0.322131947236157	0.463608758659812	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.63879838550999	0.940568275008266	0.0823182623394069	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.153105023396757	0.162212740448843	0.345890185255225	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0490950397698994	0.156828213988964	0.754427706669105	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.242979020020368	0.215799126687935	0.260951594656614	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0443532149151453	0.216727048172235	0.837963445077405	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
