SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.109307314030187	0.174964771466638	0.532545974251218	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	-0.0111633665149235	0.176975631386715	0.949739655568733	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.061372932135118	0.299060205052877	0.837519061385752	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0902297130136169	0.297962321929393	0.762203458939846	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.138785038884636	0.219832189622601	0.528238163065373	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0790897963477823	0.192359441196696	0.681207422146921	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.07491085926253	1.10310939900731	0.330506760966253	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0556702093225399	0.150660034704006	0.711970072479973	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0031733021519138	0.14842606325543	0.982954860205983	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.863557041900003	1.35461641145046	0.524217717397281	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.83933767851579	1.01927100929004	0.0719954045075469	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.188620925434759	0.151121671633319	0.212807219526446	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.19773689267319	0.150895696473942	0.190905428663409	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.199714183694198	0.154011561782174	0.195564900690106	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.187669569185153	0.150932113045645	0.214544207295494	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.18442506862518	0.144581513186071	0.202943328988245	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.18442506862518	0.144581513186071	0.202943328988245	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.167390878600079	0.144642563156709	0.247943473044383	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.151851737842932	0.143720928459451	0.291428777525891	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0817768824351761	0.322565341536445	0.800013716255091	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.133063593658741	0.336253067570462	0.69254729955266	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.72416956643998	0.90542686586413	0.0576888888392164	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.390589380840353	0.294342639870824	0.185370084061121	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.939678936971986	0.863159323388385	0.277050659619868	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.210997948207821	0.148237660351509	0.155510362066601	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.230592869731945	0.143041049763666	0.107839332190698	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.189980878571897	0.197619308307769	0.33703537850283	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.109730059816042	0.198298576058574	0.580368735412493	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.348693790706332	0.14161539435663	0.0142836071085055	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.312842073282434	0.287804189067839	0.277780129004421	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.251100643846357	0.142975288329054	0.0799125107642662	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.27633605693435	0.142967462011241	0.0540530467617647	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.12845664921882	0.142902709888516	0.369313443980605	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.121909904536979	0.142521711649936	0.392922239733499	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.370835594522549	0.239375516876379	0.122234663984953	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0774675779328131	0.220581209318674	0.725649670932928	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.180246769001854	0.142955060497926	0.208190859608868	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.171793651263599	0.143179223282239	0.23100209935722	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.158298537163791	0.143028664310717	0.269150938923741	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.180331145645488	0.142724621185703	0.20724691130542	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.132326431034059	0.146771004473071	0.367892466539206	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0542133076501169	0.142945702070766	0.704724283682231	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0685208457133141	0.142820224164282	0.63168813612599	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
