SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0951945504103308	0.0662282062991718	0.151498204260586	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.127887977077555	0.0668024910344189	0.0563747683812301	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.110759340932921	0.113322808112766	0.329050846542869	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0969660990942929	0.112949546579373	0.391204284814137	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0111006529836004	0.0834536000915394	0.894256624539114	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.056601105564285	0.0729402086466514	0.438272591774831	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.500976905204199	0.418254657451775	0.231806452977646	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0921924507974674	0.0569634540493377	0.106458951925909	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.111189908967724	0.056003960333844	0.047874123497602	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.213251033437935	0.514138367713304	0.678559585571686	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.724082933196899	0.386594797850727	0.0618979096663982	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0138762583019517	0.0574601443102679	0.809312777724323	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0225431106030648	0.0573793113476793	0.694646199773821	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0144277590733848	0.0585689695421846	0.805563826221195	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0223652700304253	0.0573795084979867	0.696935775616361	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0075891798355326	0.0549818423313169	0.890294890096738	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0075891798355326	0.0549818423313169	0.890294890096738	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0065469115493781	0.0549831121937007	0.905286586954494	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0063544986480564	0.0546156311275391	0.90744175901765	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0005723769054251	0.122398714467803	0.996271482838986	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.475382251669065	0.12507569881911	0.0001698754230654	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.625217267280183	0.343689363669662	0.0697379506665611	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.136353026176765	0.111722070857008	0.223102792314604	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.516891877186783	0.326893142425916	0.114721966850582	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0208279009789618	0.0563945352983644	0.712107074767421	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0186737150983704	0.0544629046508298	0.731900083581108	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.0134834127711025	0.0750752761588025	0.857570768388253	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
