SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.0038442780938403	0.174880566523161	0.982474490259022	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.116282959235513	0.176685500436633	0.510880188879726	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.028899906104888	0.298765229330446	0.922994791233675	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.165942178062014	0.297562228726063	0.577421725065439	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.265535177057687	0.21927412280818	0.226715629706975	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.384240010022875	0.191115695999111	0.0451373850655426	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.732278277633566	1.10276277495129	0.507098376506677	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.157323594891286	0.150300483504739	0.295941626225464	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.144273444390366	0.148073906203894	0.330557911390634	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.422914228860928	1.35380912467524	0.754929837484267	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.698512552101778	1.02222834145983	0.494850755919732	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0246744538667446	0.151292662102961	0.870540203937168	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0407760895872961	0.151090480971624	0.787411339052086	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.060677195418158	0.154184708155054	0.694161406234502	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0271750724602801	0.151099144883358	0.857374088997084	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0416356705093682	0.144747729186681	0.773788821005462	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0416356705093682	0.144747729186681	0.773788821005462	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0431432859126218	0.144748822757582	0.765835612562425	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0328302490307829	0.143788733876214	0.819527490039868	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0371244034126264	0.322255507227107	0.908350700953037	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.380847814341542	0.335368280431078	0.256889949626706	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.37516214953262	0.906174585610177	0.130023769133137	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.136995160659735	0.294680955165219	0.642294597991507	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.692971717879979	0.86292635021324	0.422487063726111	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0186289950486656	0.1485056150908	0.900244230394602	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.130999367414147	0.143248773762438	0.361084397942732	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.299696624201955	0.197028842999581	0.129134988335669	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0024704528375934	0.198179649372251	0.990061090868248	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.14354612762517	0.142474126763802	0.314373060026748	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.07252185547582	0.287961876566171	0.801307172439752	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.074372239024359	0.143395651134607	0.604329387403157	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.075164229392433	0.143517844836966	0.600796788849091	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.111896480366364	0.142794284932516	0.43378847656639	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.1693748175428	0.14223661093845	0.234533712880985	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.344242232110231	0.239239248081304	0.151063885857021	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.341155460787253	0.21964263147347	0.121264326855905	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.0205253709102919	0.143124476330183	0.88604882188651	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.0383190845715882	0.143308216999885	0.789325586644517	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0190522341231088	0.143125053326576	0.894177494951952	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0419775861402815	0.142881795294615	0.769089200487738	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0209894527042256	0.146783897534204	0.886375236900875	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0792653770650838	0.142764850502344	0.579098357500692	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.0738708702877938	0.142665075483706	0.604927569750418	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0265647523980826	0.142555271757626	0.852279665764481	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0078288042491503	0.142543768925704	0.956231589640629	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0034025496257094	0.148873288837015	0.981778578376863	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0355137344724695	0.146750324669385	0.80891986766978	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0145180827624946	0.153044135569884	0.924478212604274	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0149915716159713	0.142609325548565	0.91633762919709	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0169910369201111	0.143483931938276	0.905804058309113	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.205047471865556	0.142681296275506	0.151574976258973	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.060297127753715	0.142683155493598	0.672848379440016	Unstable transcript	SUT	SUT003		
53	I	69820	-0.578755716743762	0.557614544154258	0.300020708147167	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.0752781936405951	0.346482571195008	0.828128121618355	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.145285577824464	0.229131349265626	0.526445052617749	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.162468400273774	0.14324312912852	0.25747431769746	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.123488241536935	0.142970852441517	0.388322615670421	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.152183452404236	0.142631143046407	0.286713594167583	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.0549683751716502	0.142830990758877	0.700580997617602	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.0419144652371946	0.142809749568552	0.769313525373283	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.063458140026102	0.142733221479718	0.656886623116534	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.0554166030890898	0.143091454012556	0.69878157055203	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.050721550113649	0.143774007685872	0.724458949638151	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.0028739786926095	0.142752863177636	0.983949011484978	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	0.0122241570888944	0.142735731804389	0.93179965472184	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.0167367795588244	0.142750165686591	0.906732385004878	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.079637332562066	0.152804838229762	0.602574979112707	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
