SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0373897002477742	0.112306557465781	0.739388267727751	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0581282787417841	0.113510849837985	0.60890512147468	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0323374090640804	0.191888866338285	0.866269507929176	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.201781962722648	0.190903680114987	0.291242105402848	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0088795754530535	0.141129110673676	0.949867332795985	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0936168409701046	0.123351988683265	0.448394506692761	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.627135379057163	0.707949743291363	0.376302859614651	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0649398221408053	0.0966244573566713	0.501969395042396	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.131273867604843	0.0949775977924728	0.167797702286258	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	1.19804482817613	0.867317931235016	0.168053875223842	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.332222685263618	0.656763561142203	0.613278929281672	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0346897150932317	0.0971599454037439	0.721277296176407	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0227146572506391	0.0970464478203694	0.815074360503455	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0081410721108996	0.0990521332304025	0.934542390521409	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0215891717446661	0.0970471755921212	0.824084006755529	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0322595014142724	0.0929651187294173	0.728793205841441	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0322595014142724	0.0929651187294173	0.728793205841441	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0520673330680981	0.0929411720214487	0.575685984744217	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0722413218177646	0.0922808747472712	0.434244900205464	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0537143122681201	0.206965767964527	0.795375817328716	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.509809500243255	0.214084193104976	0.0177788518012856	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.171994360620887	0.583850951047876	0.768483261310995	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.246609604434939	0.188873148860886	0.192508602930278	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.324184206865906	0.554486960991252	0.559152431011487	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0976937172942659	0.095244028657949	0.305725883014885	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0774889882965822	0.0920238606193022	0.400328277214474	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0305676126292109	0.126953360020657	0.809866739487069	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0308484039489794	0.12727832659935	0.808634499087659	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.122952545019889	0.0914072900958264	0.179454324025337	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.2537385395122	0.184478090608386	0.169867269061356	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.137334317214093	0.0918463313337927	0.135739535417348	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.125007655000902	0.0919756002285901	0.174970122799296	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0802101421227052	0.0916958095052591	0.382309257610038	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0697907257072322	0.0914651202422298	0.445954494277787	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
