SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.131715044841267	0.104058214410399	0.206425801053192	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0971921691721137	0.105308087125619	0.356673207547304	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0071593009429413	0.178177433378703	0.967971748609961	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.388765776794051	0.176326248401537	0.0281119131788998	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0779021962932829	0.130974868892545	0.552366669530646	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0128636237861715	0.1146248775996	0.910709853654736	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.504019876615926	0.657521420168419	0.443864294285569	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0015760969851785	0.0897740891179256	0.98600277169564	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0003641114923957	0.0884259224740429	0.9967168853826	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.175547906351485	0.807432575417587	0.828010599235639	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.172053862433651	0.609963579729216	0.778053331814408	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0873391922023395	0.0901104137318904	0.333085893398075	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0928315055525515	0.089980005957691	0.302923513307695	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0515376058722554	0.0919308312771092	0.575417125030794	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0821038295810737	0.0900095426048793	0.36230277504048	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
