SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.137306344230812	0.0795230619407265	0.0851102722329737	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.14185989086155	0.080377946828625	0.0784434479119931	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0713388167540536	0.136378211638645	0.601236041703487	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0567662154660482	0.13590617040736	0.676430054688245	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.068389446933705	0.100271861236586	0.495660754522324	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0764476971723016	0.0876756530789614	0.383835083297489	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.439600115144443	0.503340537755381	0.38305777148888	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0771869832882506	0.0686173196707781	0.261399647957885	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0265931094150038	0.0676930762969183	0.694668656802789	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.19367660438542	0.615020970580761	0.0530696214015349	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.498941591928282	0.466347224831908	0.285398523212598	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0044054531812702	0.0690890410861527	0.949193549267595	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0021642265744675	0.0690015327422689	0.974996254388573	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.013822298846488	0.0704190709498095	0.844499034921127	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0017905720825053	0.0690015630763607	0.979312096073714	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0239839272806721	0.066093553405533	0.71691285599147	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0239839272806721	0.066093553405533	0.71691285599147	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0213650075798944	0.0660971691117106	0.746707649340244	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0203348989379021	0.0656561428618709	0.75695805101488	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.185970603124731	0.14682543787968	0.206129795851031	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.0149147858788652	0.153421232413586	0.92261113423359	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.633731999621848	0.41377395411051	0.126519332335599	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.062516960678785	0.134564246269251	0.642512800936848	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.0572413480747587	0.394397862291826	0.884686288354464	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0119609924565643	0.0678126720895291	0.860094323301524	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0043712252145389	0.0654906718619328	0.946821884196407	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0223443230227245	0.0902585110443415	0.804619425601209	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.018104875746471	0.0904923714138022	0.84154046466284	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0033702919063793	0.0651531385628787	0.958774069689399	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.119346930185211	0.13135427639287	0.364187486796182	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0285484825071701	0.0654880351933505	0.663150844273867	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0340360840800837	0.0655369393949461	0.603847745470404	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0408261141669012	0.0652266111974934	0.531777189164641	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0001497346121371	0.0650817710056456	0.998165596192327	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	0.075021006598087	0.109494219485475	0.49369292361547	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.0527607488961079	0.100601384314349	0.600292316973871	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.045031097090887	0.0653148292386964	0.490995116908307	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
