SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.169609784562254	0.152773242681261	0.26766591117085	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.20494235903468	0.154328960551804	0.185050034726818	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.41297368578565	0.260530141640145	0.113832590698894	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.454742328755977	0.259387407389707	0.0804460490421338	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.082258871251506	0.192237154578069	0.668982617417942	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.26225163954944	0.167621807881461	0.118585938944181	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.240601465964846	0.965555666287615	0.803363025771853	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.205432659981952	0.131278765426775	0.118512138530355	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.213527534233636	0.129256315770411	0.0994298934975221	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	1.46468112244933	1.18232751930073	0.216238354186087	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.643999915244449	0.894496551526941	0.472027294706722	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.092174427518504	0.132311691895049	0.486482760262439	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.106878238907693	0.132111921196828	0.419061397244244	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0802169561107743	0.134890525648386	0.552437084668712	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0927758093649972	0.13214210512374	0.483084953271887	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.143297637993444	0.126455141776352	0.25790373742212	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.143297637993444	0.126455141776352	0.25790373742212	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0945607005851202	0.126586976110305	0.455559724571786	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0942300149045669	0.125740175802293	0.454113691381958	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.141623364548813	0.281913358083586	0.615724123920659	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.372676266105092	0.293349676089391	0.204772985558216	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.15471497733072	0.793206976505953	0.146349136819645	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.174961241932847	0.257788854806713	0.497772802114671	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.0336773533801846	0.75584227932017	0.964486360949921	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.117726518531925	0.129810410737912	0.365072398201994	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.211568968239428	0.12500056419575	0.0914246276646625	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0107211841255417	0.172984978188446	0.950615791246352	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0936573926987156	0.173357250606914	0.589360789576294	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.231749876284809	0.124248815485206	0.0629817274461465	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.353949165243312	0.251315677112349	0.159897299753829	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.150625709071731	0.125278425635294	0.230042514727948	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.13087007267119	0.125449366437071	0.297564791222274	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0571910293572709	0.125032208658708	0.647657494672916	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.085465093902916	0.124639362398695	0.493352969599979	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	0.114618053960081	0.209884948687426	0.585342541628174	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.129790108521034	0.192743270642451	0.501144071792049	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.168523229667972	0.124931642369188	0.178226197556864	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.194384631307545	0.124995615736179	0.120810794557072	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.190991226335633	0.124840028162591	0.126940122241134	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.174624382818956	0.124706612669595	0.162307308181799	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.305691147676241	0.127421113463799	0.0169551344632624	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.237650763291924	0.124347719750293	0.0567912099922413	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.247533433385787	0.124198109451303	0.0470250599166509	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.125111427655734	0.124579748550635	0.315937458388412	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.175344004231505	0.124392318595541	0.15953681006613	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.113532070864185	0.130140293532186	0.383592915684068	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0913955930026855	0.128341080224508	0.476854380348018	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.136059695567046	0.133736139842545	0.309672233794777	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.139644743871468	0.124579190086488	0.263078989786945	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.132290367426553	0.125369057663331	0.292052106739701	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.185665941180599	0.124835945716202	0.137833678911949	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.146136500782225	0.124652514999781	0.241846730386015	Unstable transcript	SUT	SUT003		
53	I	69820	-0.511225825231373	0.487959675340085	0.295502647009091	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.0278194770448152	0.30322680079233	0.926952856501137	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.183203563149457	0.200392048175719	0.361222283956924	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.221009882811137	0.125029470861862	0.0779812262653892	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.199629509400593	0.124795769241224	0.110570918166664	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.227722092765969	0.124430040257585	0.0680748639268259	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.11488262720027	0.12486933748524	0.358189159147364	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.0964928532192909	0.124883838074086	0.440240142291427	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0627866581779065	0.124897446122578	0.615484676515828	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.104493162150239	0.12512372889929	0.404215743600592	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.111101454147414	0.125701146005496	0.377376624346343	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.136415426293564	0.124713264738542	0.274774275972548	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.119027764319029	0.12474991592176	0.340670229711939	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.128346506315394	0.12473752588667	0.304215845167398	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.226098956246219	0.133229997216281	0.0905672529271509	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	-0.149376850145166	0.125024475697459	0.23297479010148	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	-0.196706649363812	0.125355485776948	0.117499447724777	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	-0.180717868662364	0.125690348122042	0.151376040942879	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.19303374702221	0.126300574281005	0.127316754348056	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.164824845411727	0.1256187279421	0.190337599198597	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	-0.15417563951973	0.124978164354606	0.218165060185266	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	-0.177755328203814	0.124905333875602	0.155584422256234	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	-0.140397371926734	0.125071839002837	0.262398446145842	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	-0.130540055212737	0.126033540238477	0.301024774895035	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	-0.104727554668097	0.124800020696958	0.401945790451895	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	-0.114381568258457	0.125105179820749	0.361192109073839	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	-0.0864887364221129	0.124839596831955	0.488891279478563	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	-0.156146417242835	1.36623952923876	0.909073523002379	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	-0.114871465228859	0.130051065557591	0.37768630927499	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	-0.176794853784938	0.124738528830016	0.157270362022937	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	-0.222915710898377	0.124156730781205	0.0734391391537806	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	-0.124455167188683	0.124766426632682	0.319202594158902	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	-0.0391883227138057	0.124783279149588	0.753667761294043	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	-0.0457276299926231	0.125263291577518	0.715291117509388	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	-0.0098211765424327	0.125075072971872	0.937457120583261	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	-0.0422516369553995	0.12473731971162	0.735018367356912	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	0.0580689882587973	0.124719299734419	0.641790790889758	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.138578242098041	0.124855534004102	0.267793881817504	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.0696440710457946	0.12571421192453	0.579938324303793	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	0.368371168995037	2.3597019433142	0.876036187628762	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	-0.0148812077001375	0.125532182492855	0.905703300573097	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	0.0056134624320091	0.125052126436618	0.964221182570212	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.0324651263293296	0.125165036997272	0.795494372687994	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
96	I	128911	0.0608288206747603	0.125148946883998	0.627232305283001	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
97	I	130267	0.131086242328485	0.124936813641887	0.294794532955093	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
98	I	130271	0.126391946504144	0.125099245381061	0.31302760365049	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
99	I	130613	0.141181975858633	0.126227256499993	0.264124916428788	Promoter	Promoter	YAL012W_NFR/NDR		
100	I	132012	0.0462463241469366	0.126158310920625	0.714156617758189	Promoter	Promoter	YAL011W_NFR/NDR		
101	I	133231	0.0163292231563871	0.125283919203755	0.896373462249634	ORF	Verified ORF	YAL011W	SWC3	SGDID:S000000009
102	I	137074	0.0672722204849077	0.125057502979942	0.590964147726869	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
103	I	137304	0.0210761191708442	0.125147208338067	0.866356703024782	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
104	I	139686	0.007093308928904	0.125316136463686	0.954893217408109	ORF	Verified ORF	YAL005C	SSA1	SGDID:S000000004
105	I	149562	-0.002883607592853	0.125602501225191	0.981696586026459	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
106	I	150447	0.0428021713239006	0.126975376517049	0.736249139858775	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
107	I	151446	0.060808944792818	0.255108987740859	0.811736651019616	Promoter	Promoter	YAL001C_NFR/NDR		
108	I	154084	0.0381127804347079	0.127372010038485	0.764945120300163	ORF	Verified ORF	YAR002C-A	ERP1	SGDID:S000002129
109	I	156633	0.0618651128284197	0.129092648695277	0.632071519494246	Close to 3'-UTR	Close to 3'-UTR	YAR003W	SWD1	SGDID:S000000064
110	I	157269	-0.0089027982960407	0.125075267707873	0.943295184628023	ORF	Verified ORF	YAR007C	RFA1	SGDID:S000000065
111	I	160054	0.0106372955939761	0.126263221039641	0.932907819682435	Other features	Replication	ARS109	ARS101	SGDID:S000077372
112	I	166222	0.0296491572649288	0.125320670466919	0.813114952508523	Promoter	Promoter	tA(UGC)A_NFR/NDR		
113	I	166416	0.0139514509744681	0.125073961028144	0.911247098900593	Close to 3'-UTR	Close to 3'-UTR	YAR010C	YAR010C	SGDID:S000000068
114	I	167326	-0.0060451352066287	0.125786504378328	0.961696643379701	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
115	I	168836	-0.0413043930270085	0.125171513906103	0.741609018298002	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
116	I	171200	-0.0212972907572786	0.125373175765661	0.865208747333591	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
117	I	171431	-0.0337193286678679	0.126148278073189	0.789394931810154	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
118	I	173339	0.038822135175235	0.125162877308032	0.756612501510101	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
119	I	173845	0.0009600246512687	0.125076154854098	0.993880216266697	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
120	I	175121	0.0074890840303399	0.12482753736821	0.952193210733177	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
121	I	175281	0.0049343323810066	0.124933999056923	0.968517658183791	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
122	I	175315	0.0073197392941414	0.12489433914239	0.953297935553562	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
123	I	175523	0.0216075652062221	0.125597329763308	0.863505916131853	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
124	I	175541	0.0061446291581399	0.125089558441511	0.960849980372474	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
