SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0454473825137544	0.0765362908884713	0.553025039805236	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0109989611403983	0.0774100113931909	0.887092295749119	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.123705617547123	0.130655415813946	0.344384194214187	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0606572270210346	0.13031011809432	0.6418722001978	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0935578554609393	0.0960832097614426	0.330863831077397	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.15757805930962	0.0837420961786102	0.0606984534060924	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.160968459356617	0.483089108292294	0.739176185605879	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0101751808777312	0.0659114717968584	0.877401122416996	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.04807824803888	0.0648733729863359	0.459119999187213	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.424797325061258	0.592439186119381	0.473829065605013	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.320888803997903	0.447570385220389	0.473874619916344	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0279319061272625	0.0662318982571261	0.673479604812749	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0243954424224666	0.0661516400215003	0.712512334611859	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.03101295951953	0.0675070480246267	0.646227370779267	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0358605108122724	0.0661368462175641	0.588011261103454	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0137488497392874	0.0633834776006853	0.828399618929438	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0137488497392874	0.0633834776006853	0.828399618929438	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.004787905537157	0.0633882158532936	0.939833387012704	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0318400063590743	0.0629422009588219	0.613269955229116	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.296989379622884	0.140219582103955	0.0348709104140514	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.006546032200309	0.147114330156669	0.964534021304114	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.0930031435294685	0.398045489334224	0.815392506198189	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.01599784451668	0.129067792724875	0.901426075789479	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.327289966474852	0.377790675240723	0.386899735816418	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0236238752674157	0.0650150210448423	0.716553280318242	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0057866070330328	0.0627974312493647	0.92663336409279	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0691402873247753	0.0864764600729329	0.424522412181087	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0750052771915865	0.0866844985541162	0.387479645078932	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0090907009804432	0.0624724989421588	0.884387133950606	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0748953520244013	0.12603734819165	0.55273797703193	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0328267378740187	0.0627878579981188	0.601427615157897	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.026623114310863	0.0628501868887513	0.672118146525542	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0074987215371858	0.0625780115537405	0.904686005971978	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0107027694828304	0.0624031032768388	0.863920875813225	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.228502731085927	0.104355454706653	0.029203133068852	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0258108072617803	0.0964925968385325	0.789248108511828	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0871492034348444	0.0624994414642269	0.164073880298761	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0826256488574819	0.0626020365241982	0.187738510921719	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0792690538508079	0.0625291547972641	0.205735843798108	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0097841818201106	0.062568724554568	0.875826864929096	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0179143695140304	0.0642666343432733	0.780599372376327	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0448958573621133	0.062493657933934	0.47298182986923	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.10728400422624	0.0622306405586143	0.0855880513525042	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0553769876274694	0.0623537170384814	0.375086077399739	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0601861794825253	0.0623332404573932	0.334927855083218	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0687483286318586	0.0650839910802967	0.291552777788567	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0627292079838559	0.0641756850288334	0.329010523817897	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0730568050990865	0.0669009460518196	0.275571450174237	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0463608577643185	0.0623961431287721	0.457970781451495	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0555322367358217	0.062758585036251	0.376837246452655	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0402043351900985	0.062621393744013	0.521275362750211	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.0220488295700216	0.0624810471675439	0.724382815043557	Unstable transcript	SUT	SUT003		
53	I	69820	-0.257195346183229	0.244149897429319	0.292863505989098	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.0510159512945008	0.151699177311359	0.736846863378208	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.0631407614913186	0.100329938995852	0.529539314970047	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	0.0130556956872021	0.062831801431365	0.835514311529344	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	0.0088972644673147	0.062666566090247	0.887178494973908	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	0.0242355253235354	0.0625408152980326	0.698608276612793	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	0.041438390847609	0.0625152227022115	0.507857405494768	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	0.0383545196058544	0.0625059994710813	0.539866011706095	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0086501408916543	0.0625139878492511	0.89002588859542	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.0199770146312003	0.0626593346371028	0.750051989598288	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	0.0147687670341774	0.062960103898093	0.814675839623024	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.0400840804135277	0.0624704041723026	0.521517442461824	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.0167108875344326	0.0624936071483519	0.789316165949701	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.0312887971980949	0.0624846357992769	0.616863474829729	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.0012501395282493	0.066933921212664	0.985109153513263	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	-0.0043701474627463	0.0626828059421381	0.944457241671853	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	-0.0275704026868322	0.0629237736354201	0.661541504029035	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	-0.0274511229737297	0.0630570097915896	0.663583039765616	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.0512974726762194	0.0633453168294312	0.418596724980073	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.0128225876705291	0.0630036066134578	0.838844723756373	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	-0.0135040290462805	0.0626642335100053	0.829503378245128	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	0.0068417383300763	0.062675233301812	0.913136222238577	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	0.0160347256466638	0.0626863625779483	0.798259753883328	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	0.0147104215449822	0.0631526689387277	0.815947440898386	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	0.0032412975054705	0.0625065859599107	0.958673326043017	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	0.0189268388232226	0.0626632341603978	0.762799010983246	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	0.0370131732305417	0.0624757721156705	0.553934994977008	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	-0.43488804129992	0.683228251634083	0.524850455852444	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	0.0477223538567176	0.0650943000965001	0.463967865655177	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	0.0814776472303439	0.0624407268268298	0.192783748196066	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	0.0860892240581073	0.0622372594371754	0.167464720911621	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	0.0392575706964424	0.0624807551333405	0.5302041683275	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	0.0244242607195754	0.0624313823380307	0.695872366742709	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	0.0602246846183262	0.062606195130965	0.336727932714919	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	0.0457361481887319	0.0625353797132201	0.465041831246526	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	0.0328454350535664	0.0623988554096338	0.598955604033759	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	0.0621787939332671	0.0623355508225165	0.319212278541989	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.0356821698195062	0.0625524355838854	0.568744831350375	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
