SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.072805117716201	0.162961230201439	0.655319844768976	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.157488926897097	0.164577255656685	0.339257442997195	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0813121485056838	0.278450852474054	0.770445810571463	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.0796747783786236	0.277449214040942	0.77415151237435	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.122530119847747	0.204706914569511	0.549847775847629	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0895086691989893	0.179093712806097	0.617536606426823	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.25611689538064	1.0263581443269	0.221821942711706	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0808643355050354	0.140247166870287	0.564587677645437	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0117502123661331	0.138204591765559	0.932293355400396	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.35129920542488	1.26192918645055	0.780881621907903	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.15787965863835	0.951461118863814	0.224436600009064	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0956399371354933	0.140934175013333	0.497826959982439	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0865154752243386	0.140771543719261	0.539227579339588	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.105668170471795	0.143637912922063	0.46242825573535	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0885854203524427	0.14076789674035	0.52955886742437	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0838949871409953	0.134862100987922	0.534290987772347	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0838949871409953	0.134862100987922	0.534290987772347	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0864052473259816	0.134859797117705	0.522130539978211	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.104617978603774	0.133920493031505	0.435211582658211	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.363811294294943	0.299757083711647	0.225678666610604	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.394459554723669	0.31246464626012	0.207633429436647	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	1.63167989947597	0.842939383552234	0.0537023643672793	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.373819174600731	0.274036550855855	0.173398397826457	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.09002650070827	0.802979857967272	0.175496968642595	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.139384492742523	0.138227086498954	0.313966015024963	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0885836229987824	0.133597907989116	0.50772393261067	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.208866719142126	0.183916922882132	0.256870193587663	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0622965493424523	0.184694673868165	0.73609515859792	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.191101994824342	0.132602235258536	0.150423901071578	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.35992776927006	0.267750588645452	0.179725917545092	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.108941585229731	0.133585047329458	0.415323315694718	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.124770991170671	0.133660899746507	0.351205569561258	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.158361119497141	0.132948176184887	0.234395296649261	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.143806394293314	0.132624901666215	0.27896775476775	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.40873130860278	0.222588735275833	0.0671596741309829	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.207903068621912	0.205130325306072	0.311507462582114	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.247317053605678	0.132760048028296	0.0633084810672461	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.236651631134455	0.132996824689225	0.0760381169126554	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.186888983687283	0.13303969191113	0.160971659531166	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.253206785119156	0.132513682042792	0.0568404502680916	Promoter	Promoter	YAL049C_NFR/NDR		
