SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.140873076847703	0.0728135173204783	0.0538245236781928	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0523531378290213	0.0739468500072511	0.479422800655842	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0782071069084829	0.124984364631193	0.531893037902491	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.111371263117602	0.124462247470359	0.371493229079833	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.106402241989178	0.0917959010993045	0.247191745777962	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0748678593481795	0.0803518649495615	0.352102487692732	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.576493368336886	0.460843294076017	0.211780038021813	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0055551904270025	0.0630070482517919	0.929793335763886	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0622123951309654	0.0619731119421467	0.316133200320233	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.531978122171165	0.56602468204939	0.347937328608724	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.241245596169809	0.427957037251688	0.573306364294592	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0200985484890328	0.0633188267455388	0.75111395791934	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0147156902274473	0.0632425252072094	0.81613960240482	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.023403791402297	0.0645381145828275	0.717094442079339	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0113050263085279	0.0632445128459355	0.858235688138457	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0354691920448284	0.0605636954849572	0.558484255625321	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0354691920448284	0.0605636954849572	0.558484255625321	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0421319840113135	0.0605525838052716	0.487017121973029	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0262370912324819	0.0601728535727714	0.663082435665408	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0787480771225155	0.134821560824477	0.559532064965493	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.160139086942327	0.140370323506134	0.254712834968234	Promoter	Promoter	XUT_1F-15_NFR/NDR		
