SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.123129530141583	0.0937057865186492	0.189698997201781	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0830791927200011	0.0948593058508305	0.381726232099534	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0056213089814072	0.160479343883185	0.972077021016142	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.118498513948149	0.159777279224955	0.458793709955677	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0073225090894411	0.118023725868206	0.950563951581901	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.047409595424061	0.103210308562058	0.646266005972293	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.134773242654623	0.592659779530518	0.820241207215321	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0804382602397049	0.0807435335203345	0.319826031633608	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0793972617934393	0.0795304770484202	0.318805635071994	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.142694846573978	0.727240176466752	0.844555424851981	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.4402991214176	0.54893844779709	0.423039391905119	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0393811394757989	0.0812407294270984	0.628157003287528	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0287978257898801	0.0811500021430293	0.722897754829901	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0376742871997075	0.0828120161941275	0.649433899600947	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0340672270623269	0.081144219947239	0.674861011599458	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0121080655738769	0.0777556256849601	0.876343150353551	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0121080655738769	0.0777556256849601	0.876343150353551	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0301185516426031	0.0777430297685903	0.698684993302962	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	2.89001561488145e-05	0.0772397771820015	0.999701673622421	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0059948858020844	0.173097924518905	0.972392029344858	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.304643827343525	0.179737156850874	0.0909685403419404	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.384334216183084	0.487895297924241	0.431377932653584	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.103025840238045	0.158237149957211	0.515415193750593	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.302246081350678	0.463652822452565	0.514902680510685	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0150269375657	0.0797654483318817	0.8506799311906	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0079012378229954	0.0770339844522816	0.918363915467492	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.195100106523298	0.105668500425777	0.0656796383310354	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0032899130402683	0.106449260904018	0.975362029726886	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.019789862432376	0.0766306681062527	0.796364549857022	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0032868072660541	0.154688424769891	0.983059893397604	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0314668745359315	0.0770340730505185	0.683169021524695	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0322965209324326	0.0770993540471027	0.675547760304112	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.105322323358124	0.0765616547938363	0.169801115424706	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.149256364159312	0.0761403660556994	0.0507494090861178	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0835712678735412	0.128803485407651	0.516871635307364	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.104127826444052	0.118250577660559	0.379150103640322	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.0002941790642983	0.0768795157702839	0.996949067859398	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0092808575356832	0.0769821818032653	0.904109318724911	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.0149568793670611	0.0768753956467271	0.84584931792405	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0505570278066028	0.0767091254232323	0.51027762593001	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.0211054867272205	0.0788371648394392	0.7890790084863	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0544980062017147	0.0766627306830044	0.477627992983186	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0686378940570719	0.076572515740731	0.370661956144954	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.0112002320906942	0.0765729834918105	0.88379275263328	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.0274680787175499	0.0765517272228348	0.719946332224382	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0148582760845254	0.0799613194153636	0.852693985103012	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0123238469623875	0.0788286603073082	0.875856655843888	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.0485739896685033	0.0821658662403273	0.554784910549525	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.0114145537262831	0.076599361759358	0.881625862387266	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0174464980362415	0.0770662910434463	0.821034578663778	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0331315472051962	0.0768428646090282	0.666615421698872	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.0088824327325483	0.0766581549785137	0.907820918181946	Unstable transcript	SUT	SUT003		
53	I	69820	0.394290338318878	0.299236410590324	0.188473701916342	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.215401698238303	0.185767194050084	0.247025971060033	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.0465224538762641	0.123119817456134	0.705759291392243	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.154413108472285	0.0766416862641557	0.0446897033164932	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.132080056834508	0.0765537673203307	0.0853442728699956	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.120123690168278	0.0764689140397258	0.117105784934148	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
