SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.111652669658789	0.0638567080426332	0.0812488790552371	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0751808538653546	0.0647106375980487	0.246101427324049	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0137531228679384	0.109562852752991	0.900177617398876	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.233372901049271	0.108461809403646	0.0321020317070445	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0339624844690345	0.0805592684164997	0.673585418962626	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0269100855803368	0.070471949587995	0.702798481151401	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.403149519738411	0.404090806052713	0.319122497748293	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.008847382525307	0.0552019892930418	0.872757784875852	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0636696860775743	0.054269256739659	0.241499293216447	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.617629023310885	0.495451134350842	0.213371032182246	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.223646304514785	0.374932779057846	0.551225541170079	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0304295534834099	0.055460826794214	0.583580494655882	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0197211309236562	0.0554040092681113	0.722089640658917	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0310713865195305	0.0565311749885475	0.582918828472933	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0158118843976152	0.0554075603877955	0.775524892737572	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0161908050468029	0.0530814334664941	0.760532027389214	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0161908050468029	0.0530814334664941	0.760532027389214	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0340503824337071	0.0530583448813964	0.521449693764939	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0045651569602646	0.0527338563573639	0.931062591669879	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.134405863528163	0.117963761437401	0.255316150582538	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.226464072971146	0.122620449110077	0.0656026865859993	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.0312851318248493	0.333392426484538	0.925290480391431	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.107052177807269	0.107948860914313	0.322026362692847	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.0791067624106816	0.316715204192732	0.802908539306474	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0266170313992841	0.0544430927469784	0.625218658054696	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0029393151497884	0.052594464945611	0.955463925377909	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0430774230025959	0.0724549906714112	0.552531559720895	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0554418920298305	0.0726169641521605	0.44568474431986	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0185623607411236	0.0523141688854498	0.722932791659301	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0674528325078647	0.105550463876432	0.523199869110763	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0103927825694204	0.0526034947269264	0.843496560530268	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0304487948450068	0.0526266780756539	0.563240898969077	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0583735633778491	0.0523191939034581	0.265301007148729	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0107513801366555	0.0522628526109638	0.837130221123433	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.107561189502851	0.0878048285511338	0.221390819230605	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.023371522149608	0.0808130355010532	0.772594390612883	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.025940388256633	0.0524702917627431	0.621343665541145	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0271527211992339	0.0525397558910891	0.605617077870855	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0246439484136755	0.0524720620466553	0.638889024001283	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0185815565345616	0.0523950005668745	0.723068309203098	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.0222482583597093	0.0538174486754193	0.679562893277438	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0235354441680855	0.0523629155193581	0.653370080143463	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0069057966211729	0.0523370260498313	0.89510013221786	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
