SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.079329985134184	0.0741918948033182	0.285685810710449	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0519606612353447	0.0750739891270501	0.48931319840112	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.035209549678342	0.126941979772688	0.78166047533506	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.10441585365189	0.126376487391275	0.409232574683149	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0384853645978782	0.093346888115469	0.680382035473166	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0012555837700236	0.0816742926384761	0.987743241052978	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.62883114059168	0.467692858948367	0.179637578338699	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.010859154854735	0.0639635210784473	0.865287437093794	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0202994366207936	0.0629962417559913	0.747467312934392	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.114853401322328	0.575320332918207	0.841881915408796	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.332106232199236	0.434302499504092	0.444967797164283	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.063952979267531	0.0642009502339979	0.319865636518919	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0688749878932828	0.0641046796778602	0.283370864175129	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0751228368647814	0.0654098929373965	0.251542549905782	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0684346546667801	0.0641060156073387	0.286465187823866	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0998710827072402	0.0612846777570296	0.1040726176902	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0998710827072402	0.0612846777570296	0.1040726176902	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.114758166693845	0.0612117856498859	0.0616495584149148	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0886146754889385	0.0609222740155849	0.146681638384482	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.027328354011404	0.136930687862536	0.841925542266549	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.411896833704642	0.141074651769727	0.0037285638749232	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.0687898807779375	0.386296882524799	0.858766092760773	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.252403014920297	0.12453442952123	0.0434369203982508	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.021436137872707	0.367015790800044	0.953457820482805	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.085931182558417	0.0629398499482891	0.173031170426548	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0796068121377479	0.0607952079387853	0.191241793739892	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.177920973226409	0.0834617613807867	0.0337161580583396	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.12915657851019	0.0839313315870059	0.12474014084802	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0482315038016214	0.0605740585811096	0.426427550053572	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0677484575431704	0.122321322484656	0.580027727860329	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0263105292075486	0.0609401522754058	0.666191250439341	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0164112600166977	0.0610023870765211	0.788066442825964	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0148581443464934	0.0607250932515687	0.80684729124115	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0225339842032128	0.0605499129966788	0.710000376859909	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.120274324338172	0.101756321339911	0.238007727637558	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0399811326133368	0.0936268221378156	0.669620371871258	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0500107905894009	0.0607612936117961	0.411023930084633	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0601974328669449	0.0608177037427126	0.32294929044651	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0157421147684263	0.060813797680642	0.795895976572437	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0048532434575442	0.0607215483272085	0.936341232503606	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0099065870106675	0.0623723711396931	0.873893851660246	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0128050388242455	0.0606876379768788	0.833009702123026	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	0.0244423477647108	0.060631647205065	0.687097713132145	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.04372845558176	0.0605341790769832	0.470541440710138	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0157475327686333	0.0605654975434019	0.795008948664351	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0757210510161967	0.0631321741947889	0.23117490962632	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0862176484898703	0.0621946382742878	0.166543917831433	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0470667818804214	0.0649855148586363	0.469382342101907	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.056393552405806	0.0605254646834113	0.352111495847026	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0569468084238055	0.0608963688420031	0.350353911683199	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.102829559661346	0.0605597679242795	0.0903919090767791	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	0.0732751046405361	0.0605200690691541	0.226798510656252	Unstable transcript	SUT	SUT003		
53	I	69820	-0.295838353859117	0.236785125306265	0.212348112051577	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	-0.0001861186853142	0.147240473950798	0.998992151760917	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.0726714275861702	0.0973432621112509	0.455833293499234	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	0.0270867522921814	0.0609619825506926	0.657082040064817	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0032699952228969	0.0608164326066853	0.957150194671276	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	0.0332436917612002	0.0606800267996288	0.584139575570612	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	0.0456277457753699	0.0606572226573065	0.452418367124618	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.0462656277637929	0.0606414886176065	0.446010580450987	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0621734659611175	0.0605782043999226	0.30543698202881	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.0412442918735856	0.0607770500274762	0.497825703250407	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.0514088833622999	0.0610432780291397	0.400262402332491	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.0282407310955577	0.0606412974781725	0.641716518613751	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	-0.013587901216691	0.0606489269819524	0.822854307265192	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	-0.0066185941261135	0.0606589002625454	0.913175913692924	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	0.0543561172941593	0.0648917846776888	0.402798277257841	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	0.0446190105174915	0.0607847500610707	0.463405893266622	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	0.0041249076158703	0.0610807613344874	0.946196400138265	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	0.0055847435078757	0.0612095554641789	0.927353856065981	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	-0.0145563378763497	0.0615258379930639	0.813112863598279	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	-0.0117823757785977	0.0611423983674822	0.847301722958856	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	0.0101832323834682	0.0608142664494751	0.867113378477506	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	0.0044525087077569	0.0608239213394649	0.941685841213308	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	0.0018951097493888	0.0608397108958694	0.975168137946953	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	0.019977868418549	0.0612821708991645	0.744618997393505	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	0.0022152659518256	0.0606598085620665	0.970888771992854	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	0.0121674365431477	0.0608161213519016	0.841541619632984	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	0.0191146223407187	0.0606513910622399	0.752829772948812	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	0.257675461160206	0.663279397980268	0.697889827500433	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	-0.0064686491427181	0.0632180825077913	0.918558583951524	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	0.0230781616452766	0.060729325415171	0.704161510200256	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	0.0072475747244479	0.0605605616945316	0.904808822199733	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	0.006669816128433	0.0606674819182211	0.912519000034161	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	0.0144111846768194	0.0605949890514815	0.812152486940343	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	0.054352433379482	0.0607671198847913	0.371696916068369	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	0.0280509856878313	0.0607152431766066	0.644359508490468	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	0.0218858581256429	0.0605677047317487	0.718057473255129	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	0.0317342783914821	0.060555353992763	0.600569826928402	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.0202923480189946	0.0607225547810993	0.738441131320911	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.0236500651591554	0.0610569712118618	0.698734821107825	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	-3.34357153262553	1.13194310220178	0.0033489686917151	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	0.0268996272442964	0.0609394236964657	0.65918222784024	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	-0.0105093560303653	0.0607195213801622	0.862687469531621	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.0038811892485093	0.0607821910840192	0.949122580718553	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
96	I	128911	0.0100076345559201	0.0607869356335145	0.869325805596595	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
97	I	130267	-0.0220171035497316	0.0607491527422362	0.717250215168245	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
98	I	130271	-0.0222483638448302	0.0608210424354526	0.714733104181945	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
99	I	130613	-0.0146527111497392	0.0613960929907892	0.811508739119122	Promoter	Promoter	YAL012W_NFR/NDR		
100	I	132012	0.0375660926547384	0.0612380838046409	0.539978322963866	Promoter	Promoter	YAL011W_NFR/NDR		
101	I	133231	0.0109882141457348	0.0608331292860216	0.856762617083416	ORF	Verified ORF	YAL011W	SWC3	SGDID:S000000009
102	I	137074	0.0170076481008792	0.0607426745416221	0.779645304969402	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
103	I	137304	0.0123510187319721	0.0607669791726271	0.839055068507168	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
104	I	139686	0.006946147713005	0.0608492736006529	0.909181138698669	ORF	Verified ORF	YAL005C	SSA1	SGDID:S000000004
105	I	149562	0.0483131105458163	0.0609349838523322	0.428390043093876	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
106	I	150447	0.0434032470001569	0.0616224391257137	0.481684464409005	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
107	I	151446	0.0033962752038343	0.123883849442462	0.978144229690166	Promoter	Promoter	YAL001C_NFR/NDR		
108	I	154084	0.0592186116062406	0.0617758856693299	0.338414359990407	ORF	Verified ORF	YAR002C-A	ERP1	SGDID:S000002129
109	I	156633	0.0772438968082507	0.0625693548568446	0.217825741760035	Close to 3'-UTR	Close to 3'-UTR	YAR003W	SWD1	SGDID:S000000064
110	I	157269	0.0887744292674402	0.0605495195617857	0.143498758625316	ORF	Verified ORF	YAR007C	RFA1	SGDID:S000000065
111	I	160054	0.0520472419035625	0.061248000752613	0.39602414042095	Other features	Replication	ARS109	ARS101	SGDID:S000077372
112	I	166222	0.0592153349734967	0.0607754800260476	0.330560218110352	Promoter	Promoter	tA(UGC)A_NFR/NDR		
113	I	166416	0.0588469036426326	0.0606527800956381	0.33259816558787	Close to 3'-UTR	Close to 3'-UTR	YAR010C	YAR010C	SGDID:S000000068
114	I	167326	0.0323611379140453	0.061054427637671	0.596419137630063	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
115	I	168836	0.0619034182932459	0.0606999146987071	0.308508886257518	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
116	I	171200	0.032456110767982	0.0608557923700157	0.594142026414621	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
117	I	171431	0.030040230802223	0.0612395160074287	0.624058931981402	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
118	I	173339	0.0171257837454769	0.0607771485796273	0.778277339651916	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
119	I	173845	0.0216879555524188	0.0607226261562725	0.72118221862762	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
120	I	175121	0.059986153322392	0.0605290334326887	0.322349220560215	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
121	I	175281	0.0523388255710614	0.0606007054674627	0.388357325356287	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
