SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.0048918657999861	0.08152305063071	0.952184874857938	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0402745798909229	0.0823874444869676	0.625255952924221	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0687015763708789	0.139228090518005	0.622004172794887	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.285261446139473	0.137941485142886	0.0393691071772314	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0972435847816615	0.102299439543697	0.342469065313849	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0148233405702258	0.0895968415344771	0.868688522487615	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.389299280501365	0.51397422737979	0.449297837116524	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.102933082635391	0.069959468123471	0.14209424423249	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.113555842251917	0.0688550516148658	0.0999959728594059	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.419269858912356	0.630792691191889	0.506694658671131	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.64507110458643	0.475605717416643	0.175865866970649	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.113573744730614	0.0702706606839058	0.106937301278313	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.101884704940849	0.0702314995739671	0.147751934557445	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0913388819947352	0.071726905028722	0.203704932326314	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.10039180710141	0.0702375896129678	0.153797383740074	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0905301448691298	0.0673121678716071	0.179511327295352	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0905301448691298	0.0673121678716071	0.179511327295352	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.116771086451396	0.06719870002159	0.083136047539507	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.101319701877954	0.0668171331794781	0.130320005015086	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.159512135826857	0.149987358202581	0.288280477819164	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.0641745488655348	0.156585422990291	0.682173890910423	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.0979557639755995	0.423771605453558	0.817330437709516	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.304682249141991	0.136452100699687	0.0261827829367777	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.272261266626693	0.402373529360714	0.499078713298365	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0988028762709277	0.0690298245652113	0.153226944181651	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.131063619872997	0.0664918694538281	0.0494906328268887	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.0394833262888201	0.0921247337911657	0.668486294488932	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0136541061891622	0.092381817618796	0.882584366360792	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0999008429163679	0.0662991733994791	0.132751449619173	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.0953384574080447	0.134154221510217	0.477762279097302	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0994383155887243	0.0666619022175318	0.136675799962926	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0887838329305605	0.0667621290179514	0.184425272261725	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0294252541037365	0.0666053319500656	0.658915114471961	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0797800166695821	0.0663031101246667	0.229681275850533	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0782082815096579	0.111774355097912	0.484576812374638	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.103552005300029	0.102591319905645	0.313491366856929	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0194952470764919	0.0667136691623245	0.770288045084615	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0065847368598542	0.0668112940102868	0.921545761394072	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0258402996306513	0.0667075615082253	0.698718070056217	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.0115908356690526	0.0666119507478696	0.861961003992113	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0475098053425982	0.0683809358461202	0.487649324056043	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
