SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	-0.0561843758225388	0.10004904707382	0.57476651118819	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0958411047263935	0.101060084740273	0.343596186424331	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.201044251743683	0.170666732597281	0.239592843423723	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.387656511016648	0.169132171726541	0.0224917787200119	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.268789363133226	0.124946566599051	0.032135822428247	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0446855199288809	0.10998469201198	0.684776795107976	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.664507216018255	0.630574098382822	0.292689281823521	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.175091495014342	0.0856530604061743	0.0416759496860053	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.278485479740312	0.0835601928283237	0.0009509884894373	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.55107981967936	0.774410423141812	0.477175008321734	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.291779091666383	0.585257693924891	0.618408295117903	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0077210836926303	0.0865953056345654	0.929003058859802	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0136902468634958	0.0864831505393881	0.874311253018324	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0099117403003763	0.0882660734313946	0.910654217973612	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0160414009757808	0.0864820056415142	0.852952582174403	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.009541746802099	0.0828551494833706	0.908382367980166	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.009541746802099	0.0828551494833706	0.908382367980166	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0056417647367325	0.0828575033932425	0.945752567380836	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0078779504414476	0.0823031208114551	0.923798277301573	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.098301802230413	0.184373597556093	0.594253921946832	Intergenic region	Intergenic region	A:27969-30945		
