SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0191177175860734	0.0719042989477394	0.790488959510357	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	-0.0526131154138273	0.0726442504713942	0.46938762713454	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.144782162089509	0.122612933404162	0.238474550876527	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.148664012103649	0.12215643185959	0.224418356976851	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0293447588850366	0.0903398144935496	0.745504860541815	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0069328120278493	0.0790351903676555	0.930150519679644	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.0250577007714288	0.453740755122214	0.955990687119486	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.13804053164341	0.0614623001981219	0.025325984486221	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.167326248981449	0.0603163395238616	0.0058289647393348	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.203648409900496	0.556662073293302	0.714704735060891	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.475185878212363	0.419860411863972	0.258498924959238	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.109017312774286	0.0619432001263855	0.079281334687131	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.10457081470624	0.0618855223022208	0.0919594502653435	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0932800872989906	0.0632205054075101	0.140977061597597	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.104828733786155	0.0618842861561629	0.091157326313339	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.125645111504749	0.059150875993763	0.0343526540517405	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.125645111504749	0.059150875993763	0.0343526540517405	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.166719192426107	0.0588635897824883	0.0048866651602523	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.112199697344155	0.0588284266390755	0.0573014487984182	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0529295586734815	0.132485039043066	0.689756504660992	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.234769247643897	0.137589946930131	0.088832404613289	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.371685058397366	0.373311590758824	0.320105646327865	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.379216025055934	0.119518572007688	0.001641899250665	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.100020172786132	0.355122153805942	0.778376893840053	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.104513533511548	0.0608134617877685	0.0865654488601619	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.137170871073174	0.0585204271269002	0.0196330763621302	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0701860874781826	0.0811980846271788	0.387965567232108	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0301158870391705	0.0814763587682357	0.71188184138174	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0981512736045372	0.0584369507681515	0.0939180428900997	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.279317494145041	0.117484606621153	0.0179634009733479	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.134171207766118	0.0585533467441444	0.0225266752530017	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.117855363074761	0.0587037307702787	0.0454443289598839	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0674591092793334	0.0586587323916172	0.250911371894786	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.107083133367418	0.058327706937482	0.0672151785155001	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0874937382953886	0.0985540650009043	0.375266805897701	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.0258741605824961	0.0906153950820149	0.775399281945161	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0552209248564651	0.0587815245597501	0.348154143776471	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0531315647968518	0.0588668794148449	0.367368836988133	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
