SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0720635216069721	0.0950555274363175	0.448884815334909	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.023918660603179	0.0961651992148024	0.80371838226165	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.0737394980251485	0.162479261590394	0.6502232814978	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.193137130072871	0.16161478175497	0.232871243528459	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0779442636754268	0.119457841625938	0.514514013999608	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.144780124319077	0.10427372049424	0.165871844055591	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	0.408366180849637	0.599869911391972	0.496470974692537	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0790035502070424	0.0817803153242306	0.334682501007615	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0120285303521621	0.0806560294485724	0.881533313989034	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.36241594124635	0.7363041895192	0.622877192361608	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.282649261009936	0.556243535268527	0.611672959450906	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.11111529772472	0.0820916377507561	0.176745407059123	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0910989200703234	0.0820566583200752	0.267670534500551	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.101687748378065	0.0837181592791629	0.22531383066868	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0959623471265452	0.0820409529087849	0.242915563824721	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.132446841993777	0.0784340049875234	0.092171439847401	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.132446841993777	0.0784340049875234	0.092171439847401	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.167393711138999	0.0782458297077294	0.0330943547180607	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.158169396475959	0.0777707111683013	0.0427200447040037	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0354508504156645	0.175296057324914	0.839850171833086	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.231051871449468	0.182354847310391	0.205974341717785	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.336267849236421	0.494228904247714	0.496704260331591	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.3962520578136	0.1589587620355	0.0131317488813503	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.155692913881075	0.469776520602711	0.740524599398573	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.151072050927455	0.0803858299588664	0.0610221165080561	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.158008309968847	0.0775631720520618	0.0423799056315131	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0480920074150377	0.107501404632592	0.654888329796598	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0121461037712705	0.107805305987784	0.910358582581403	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.126568509495309	0.0773225794320876	0.102544734097985	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.165961289454641	0.156412462981924	0.289393030730358	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.149033127410877	0.077630934192893	0.0556933342871577	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.142197190336997	0.0777346494209015	0.0682034876054406	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0454682537254533	0.0777081427770317	0.558843751746806	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.0455931904101652	0.0774921803596188	0.556667866571121	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	0.16983977477591	0.130210823316677	0.192965935091931	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	0.0839344639749368	0.119807147947974	0.484026809984069	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0246242203230362	0.0778491398515026	0.751956525868382	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0058922112552743	0.077965119663238	0.939800065466482	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.0021087684466841	0.0778600904818758	0.978407981940175	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0072307075488452	0.0777344372998484	0.925941972593747	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	0.0211657977443317	0.0798429477246759	0.79109263507935	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0119467576182441	0.0776935722544633	0.877880813612275	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0229654311553916	0.0776278389766979	0.767526115378305	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.11857919405022	0.0772948367406941	0.125897025171086	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.113466983055447	0.0773068021575616	0.143062832275962	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	-0.0856078911279936	0.0808569638841488	0.290434318238458	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	-0.0714261952490643	0.0797463773944301	0.371041008597534	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	-0.0519071003613382	0.083209281679042	0.533152752330125	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	-0.0496028962008098	0.0775339464503397	0.52274547618061	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	-0.0378291358464355	0.0780290201117135	0.628112857153301	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
