SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0382267236713266	0.200504824379312	0.848907540689469	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0603169680674879	0.202683343143282	0.766189539615762	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0264973412099998	0.342560642172077	0.938388299373501	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.0773196756721894	0.341305115356897	0.820911631412835	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.076776511048652	0.251904428545006	0.760710064750515	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.111423129040922	0.220301158457951	0.61332930108943	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.856928900118636	1.2643756781805	0.498375053459457	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0339382270845299	0.172589696315983	0.844221570397094	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0104226027192229	0.170006196153795	0.951149257865217	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.47471498531513	1.55048300904338	0.342187813492073	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	1.25439490499129	1.17094227461759	0.284780085860638	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.149556281727588	0.173293341812881	0.388710329963686	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.144632688695438	0.173084481335798	0.403934480713079	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.147880946733498	0.176649011115576	0.403077106049886	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.166678125000418	0.173028309249971	0.336056542695402	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.126517852355287	0.165848022536079	0.446059855365044	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.126517852355287	0.165848022536079	0.446059855365044	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.118324822994527	0.165867843523483	0.476089369226356	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.121159346212716	0.164751672178371	0.462580670078552	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.484811011861694	0.368597389607598	0.18926747563464	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	0.0994286800991659	0.385192829341553	0.796459298812557	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	2.12023459115554	1.03626117911709	0.0414927224815908	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.190318063902092	0.337827633043013	0.573548467413081	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.20402648145004	0.988244054576294	0.223904897359181	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.041579298650521	0.170263363658322	0.80721332104643	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	0.0984841176105937	0.164357424309176	0.549419223906193	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.517988730940163	0.224965921663641	0.0218869958593789	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.189222932767725	0.227006080625278	0.405093271556234	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	0.0112063843366833	0.163591975667816	0.945424780262318	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.15949196666355	0.330092594755847	0.6292721457594	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.102060217552045	0.164387861268665	0.535098919827303	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.114222774034295	0.164506681939934	0.487928745807306	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0784324133395361	0.163814598992134	0.632386102998295	Promoter	Promoter	YAL056W_NFR/NDR		
