SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0645807231659073	0.0798263665164071	0.419051487189435	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.134491997601542	0.0804566278771934	0.0954876767814169	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.114099168488206	0.136367961019989	0.403326875935357	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.2890632308667	0.135138575146806	0.0331202386660759	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.298422423693003	0.0991264355983631	0.0027957152607543	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.215692997393674	0.0870627429071311	0.0137001582544527	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.523775426837888	0.503378828045759	0.298810797969159	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0817282914352289	0.068638799647609	0.234571030377549	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.143983361053237	0.0673087749050179	0.0331093466353924	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.309761475407919	0.618400633299034	0.616748455160646	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.344013321105948	0.466990614702918	0.461818404725816	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0120784469054137	0.0691229400652752	0.861385200188916	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.0128011171512176	0.0690347108929976	0.85299815653406	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0171818208127714	0.0704541737585268	0.807471400807835	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0100239602637056	0.0690360114708991	0.884636620091447	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0270133877456034	0.0661251653508506	0.683140372289249	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0270133877456034	0.0661251653508506	0.683140372289249	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.0339207463381029	0.0661172203421436	0.608244593239509	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0264682782103867	0.0656846395053492	0.687221634411951	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0999374852535464	0.147140314682857	0.497457165276702	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.338384059511384	0.152444096505238	0.0270723096916149	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.256293371913663	0.415141699155365	0.537392949885064	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.284646006856899	0.133821614704389	0.0341084383219875	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.0483671309994111	0.394609545175429	0.902517685082686	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0491755436721907	0.0678009774892658	0.46875310306624	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0015250452565079	0.0655256248258378	0.981444838827882	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0118641103381378	0.0903118135357524	0.89555879434211	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0535624080440806	0.0905004086038007	0.554331803808491	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0410301573050791	0.0651512075597564	0.529253668627527	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	0.0011954067012389	0.131577222650799	0.992756283120927	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	-0.0291369099966698	0.0655219084009246	0.656816624275823	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0407384026877667	0.0655607533880943	0.534748058895772	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.0571116794320258	0.0652264731601434	0.381848089857589	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.0434996782922247	0.0650749719561506	0.504280175000478	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.172734026459817	0.109238675109684	0.114715661997294	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0645873163982378	0.100635028015965	0.521421156812936	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0570389667057985	0.0653228016511306	0.383155204826269	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0533440120923588	0.0654204023500768	0.415391315242954	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0444878652702474	0.0653504265914529	0.496470528480416	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
