SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.0994236172194882	0.109756028017242	0.3656277327457	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.112944116799952	0.110922866716323	0.309269751685232	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0417264681666349	0.187713774224383	0.824218457203405	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	0.177636214805054	0.186811781860285	0.342314173674912	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.089941676854957	0.137980307727462	0.51492579718134	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.12559770451834	0.120584960145592	0.298323798684783	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.38995646374804	0.689378067946097	0.0445311923371832	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0200163595789324	0.0945793859073099	0.8325135132442	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0763072550082236	0.0930763592275808	0.412863392772251	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.693418680601186	0.849961292448333	0.415151041067231	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.451284858798315	0.642276754856711	0.482747557297471	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0665468226345239	0.0949999365761296	0.48408070009377	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0762338593205983	0.0948583766662244	0.422134339382822	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.10516003931368	0.0967389982851178	0.277756811729416	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.084821131925031	0.0948377230391289	0.37172704854546	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0505595191983831	0.0909207980010365	0.578506346501428	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0505595191983831	0.0909207980010365	0.578506346501428	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0449135305422552	0.0909306684973283	0.621661682366778	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0272299332686597	0.0903424316394607	0.7632808535049	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	0.0417658822142664	0.202475773190059	0.836694283869868	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.30354525941744	0.210488819744479	0.150161670526827	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.0202348302357995	0.571233785349577	0.97176244479236	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.0115589206338651	0.185213785728106	0.950272821292736	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	0.146422389842626	0.542645259458434	0.787448116019649	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0433008835234655	0.0932847776696006	0.642805259760531	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0560003288991585	0.0900653591778773	0.534491615989797	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.069672186285656	0.124149650150061	0.575020552236873	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.0361611716938288	0.124508211982415	0.771656294137209	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
