SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.114523172302954	0.0738869342986104	0.122042680233206	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.133584470637335	0.0746109953387983	0.0742444269433121	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	-0.0080518655886603	0.12665780774545	0.949347164152134	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.190371660323852	0.125795005248616	0.131085986522612	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.0415764299133166	0.0931244380923947	0.655538031247779	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0862626660734986	0.0813536168279367	0.289713938463145	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.557644192107903	0.466848425683006	0.233089656939631	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0545627228987531	0.0637502375296295	0.392643264102309	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0182044488285915	0.062850504578785	0.772256494965602	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.202109977695788	0.573904758149746	0.724923615821389	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.0439944568539974	0.433637939867109	0.919247392511409	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0766731204466014	0.0640106244600493	0.231791270671446	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0647631868140709	0.0639662498565177	0.312012239045394	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0900721213201831	0.06520253121064	0.168023411088001	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0748334842524978	0.0639351135222692	0.242605523585739	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.0566229176357742	0.0612966883088907	0.356246620548848	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.0566229176357742	0.0612966883088907	0.356246620548848	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	-0.0399786898444994	0.0613348254206929	0.514947507684801	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	-0.0729543156468886	0.060837700343736	0.23126891372381	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0267339637405364	0.136610348630057	0.844961487518972	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.266267634853973	0.141726808015674	0.061104038084434	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	-0.25345561119929	0.385173479888267	0.510947903777509	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	-0.0158314646612956	0.124960786150671	0.899256735686318	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	-0.0859500210856741	0.366129579515738	0.814536549489418	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	-0.0625587571243439	0.0628699301930747	0.320393277703697	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0334700613243974	0.060773870170755	0.582166371751889	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	-0.0710335548854015	0.0837152590337975	0.396726883109311	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	-0.15605874921468	0.083603583190887	0.0627791527536601	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0389086903052147	0.0604510018237294	0.520226755095698	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0847785365432276	0.122004493405498	0.487587350521333	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0015017986039013	0.0608134526156168	0.980312060881065	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	-0.0026032051076627	0.0608656251695581	0.965909291715368	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	-0.131880516759887	0.0601800610591162	0.0290734823790741	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	-0.10414843816216	0.0601651569824367	0.0843179903500065	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0815532532282299	0.10162608616001	0.422813285124142	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.0190204860049579	0.0934262242873346	0.838792548746906	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	-0.0958218890763008	0.0604624364292586	0.113903353721755	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	-0.099286275974008	0.0605291917065843	0.10183270676272	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	-0.108510713556659	0.0604016667397372	0.0732721995042452	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	-0.102148226756524	0.0603354525252349	0.0913367620782889	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.112226854801637	0.0619411991200678	0.0708622879138696	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	-0.0172389990718873	0.0605423976211036	0.776008331473432	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0310009228867301	0.060481091647489	0.608571214968447	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	0.0352996649430719	0.0604078436346504	0.559354312751422	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	0.0341256687259226	0.0604021606012691	0.572450103536961	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.091784374843526	0.0629232014141873	0.145544316664499	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0822540844093834	0.0620634513003553	0.185921364080851	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0494054790118499	0.0648281893530957	0.446509987967785	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0418487816273344	0.0604168987237154	0.488974081493585	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0449125836410358	0.0607819926195006	0.460451059180977	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	0.0442691958814734	0.0606184185048855	0.465695594480583	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.0122587798569047	0.0605000766349904	0.839545504358941	Unstable transcript	SUT	SUT003		
53	I	69820	-0.122889442176486	0.236662040733781	0.603903932940523	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.214860298525386	0.146449878236236	0.143232356694357	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	0.01208328579105	0.0971898308193525	0.901127414731596	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.0905352491529151	0.0606450992763903	0.136364427521134	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.0834508914233312	0.0605114806350362	0.168739570166923	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.0672630152053579	0.0604577650154915	0.266653642385775	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.0365745273462255	0.0605323764175706	0.546089296451196	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.149078353436669	0.0600272044500699	0.0134728966714385	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.174337616760268	0.0598109641441216	0.0037861600550065	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	-0.192671821337858	0.0598013777937275	0.0013920815137707	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	-0.164561511516532	0.060328997498729	0.006695829601575	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	-0.171884899638955	0.0598223940308416	0.0043084917587861	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
