SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.106879867641623	0.154229782005447	0.48877080110269	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.141704067324844	0.155840665164825	0.363818455907458	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.182963522955491	0.263488103658686	0.487894363420335	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.0771520932924386	0.262686396507551	0.769156563308343	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.376768250060985	0.192874339850417	0.0515572203790176	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.54549082288323	0.167121991273148	0.0012057916507214	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.814600663103769	0.972845590587151	0.40296909257016	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0693582955047523	0.132796670348104	0.60179643570145	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0693462612019935	0.130800830856799	0.596329590563219	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	0.517305363269292	1.19460340689066	0.665253640514777	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	-0.144161816212323	0.902694679587597	0.873207452061708	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.030511984984522	0.133513048777578	0.819365123492754	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0268715503212595	0.13334555258915	0.840409504268581	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0311183134589088	0.136089933350251	0.819265655836156	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0098947344024531	0.133352182565093	0.940893259652517	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.0230294176396623	0.127750989373457	0.857045604649923	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.0230294176396623	0.127750989373457	0.857045604649923	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.041191836266004	0.127740125113888	0.747290655544714	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
19	I	28975	0.0634719663010103	0.126859969152611	0.617153851795831	Intergenic region	Intergenic region	A:27969-30945		
20	I	29283	-0.0967357416493151	0.284353738568502	0.733911971677572	Intergenic region	Intergenic region	A:27969-30945		
21	I	29752	-0.261733703513586	0.296179912102516	0.377460512729698	Promoter	Promoter	XUT_1F-15_NFR/NDR		
22	I	29787	0.997770350937291	0.80055667223987	0.213463965661464	Promoter	Promoter	XUT_1F-15_NFR/NDR		
23	I	30057	0.241156617303266	0.259822824100653	0.353959847485314	Unstable transcript	XUT	XUT_1F-15		
24	I	30479	1.11674281077957	0.75991892402661	0.142572913451909	Unstable transcript	XUT	XUT_1F-15		
25	I	30706	0.0195812616215698	0.131057064075421	0.88131529054598	Unstable transcript	XUT	XUT_1F-15		
26	I	31435	-0.0516618872653879	0.126538839527838	0.683323718344593	Close to 3'-UTR	Close to 3'-UTR	YAL062W	GDH3	SGDID:S000000058
27	I	35128	0.206833376704187	0.174101926295985	0.235631452158089	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
28	I	35129	0.0229811514137603	0.174892079638579	0.895532244020008	Close to 3'-UTR	Close to 3'-UTR	YAL061W	BDH2	SGDID:S000000057
29	I	36146	-0.0446501523625247	0.125893641286185	0.723051859496673	ORF	Verified ORF	YAL060W	BDH1	SGDID:S000000056
30	I	37255	-0.0223061313191497	0.254150449021173	0.930111293489753	Promoter	Promoter	YAL058W_NFR/NDR		
31	I	37409	0.0180875026463153	0.126593219679153	0.886467325614499	Promoter	Promoter	YAL058W_NFR/NDR		
32	I	37478	0.0244343255847625	0.126699033504701	0.847184773076417	ORF	Verified ORF	YAL058W	CNE1	SGDID:S000000054
33	I	39144	0.0494513906237781	0.126100051842615	0.695176690853071	Promoter	Promoter	YAL056W_NFR/NDR		
34	I	41499	0.109008087772302	0.125643780149965	0.386204730517585	ORF	Verified ORF	YAL056W	GPB2	SGDID:S000000052
35	I	45359	-0.0172957077738189	0.211748257590021	0.93494706164642	Promoter	Promoter	YAL054C_NFR/NDR		
36	I	45634	-0.136247828534201	0.194363714839421	0.483768482030161	Promoter	Promoter	YAL053W_NFR/NDR		
37	I	51248	0.0557508572443986	0.126278177280667	0.659126860706298	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
38	I	51462	0.0463785183184953	0.126460227567809	0.714029782585035	ORF	Verified ORF	YAL051W	OAF1	SGDID:S000000048
39	I	52124	0.0806622958012221	0.12624005423317	0.523263580179394	ORF	Verified ORF	YAL049C	AIM2	SGDID:S000000047
40	I	52667	0.0957843890299228	0.126007513625457	0.447673371836747	Promoter	Promoter	YAL049C_NFR/NDR		
41	I	55470	-0.100220567284965	0.129432728366033	0.439268013342903	ORF	Verified ORF	YAL047C	SPC72	SGDID:S000000045
42	I	59265	0.0263854576283538	0.126039158728127	0.834300984065557	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
43	I	60165	-0.0257547715063471	0.125944273020002	0.838085807781799	ORF	Verified ORF	YAL043C	PTA1	SGDID:S000000041
44	I	62308	-0.019784473190759	0.125808806421047	0.875131228189248	ORF	Verified ORF	YAL042W	ERV46	SGDID:S000000040
45	I	62869	-0.0817869969813579	0.125722072130122	0.515767884924656	ORF	Verified ORF	YAL041W	CDC24	SGDID:S000000039
46	I	65431	0.0186752349227118	0.131379101249052	0.887044448461344	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
47	I	65451	0.0117477122206618	0.129518451869529	0.92778003136783	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
48	I	65719	0.0312046717398156	0.135055104425791	0.817408725401402	Close to 3'-UTR	Close to 3'-UTR	YAL041W	CDC24	SGDID:S000000039
49	I	66841	0.0038594636741391	0.125856531031091	0.975553570756136	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
50	I	66948	0.0101079061228216	0.126627953318936	0.936422743130039	ORF	Verified ORF	YAL040C	CLN3	SGDID:S000000038
51	I	68621	-0.13185241492628	0.126090912557574	0.296418195034882	Promoter	Promoter	SUT003_NFR/NDR		
52	I	69417	-0.0884585891420489	0.125863704256647	0.482635803046524	Unstable transcript	SUT	SUT003		
53	I	69820	-0.579976826068484	0.49188529741673	0.239156610161253	Promoter	Promoter	YAL039C_NFR/NDR		
54	I	69821	0.0726896487014006	0.305771694117433	0.812232126445925	Promoter	Promoter	YAL039C_NFR/NDR		
55	I	70906	-0.21320410431898	0.202008273388826	0.291953876120474	Close to 3'-UTR	Close to 3'-UTR	YAL038W	CDC19	SGDID:S000000036
56	I	74327	-0.183853323605279	0.126265586701858	0.146258159559731	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
57	I	74572	-0.173614141031406	0.125968568614467	0.169004028735744	ORF	Uncharacterized ORF	YAL037W	YAL037W	SGDID:S000000035
58	I	75211	-0.196532578339557	0.125642103230589	0.118660626226171	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
59	I	76030	-0.146926483156909	0.125834031319783	0.243747650183494	ORF	Verified ORF	YAL036C	RBG1	SGDID:S000000034
60	I	80108	-0.0851528362867315	0.125965474067721	0.499482394865575	ORF	Verified ORF	YAL034W-A	MTW1	SGDID:S000000032
61	I	81262	-0.0484109792286172	0.125972981734684	0.700990076119536	ORF	Verified ORF	YAL034C	FUN19	SGDID:S000002134
62	I	81999	0.021433861642769	0.126301886631568	0.865340598249867	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
63	I	82431	0.0245164561474637	0.126898233968816	0.846915194561708	Close to 3'-UTR	Close to 3'-UTR	YAL034C	FUN19	SGDID:S000002134
64	I	83284	0.0082669553837498	0.125980706605527	0.947716871755599	Close to 3'-UTR	Close to 3'-UTR	YAL033W	POP5	SGDID:S000000031
65	I	83613	0.0517759902501298	0.125937445548531	0.681230596151597	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
66	I	84112	0.0015014495306993	0.125981449647935	0.990497753007723	ORF	Verified ORF	YAL032C	PRP45	SGDID:S000000030
67	I	84701	-0.0716470505950761	0.13485037518296	0.595539680636658	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
68	I	84858	0.0344261053570081	0.126323745323449	0.785379376931861	ORF	Dubious ORF	YAL031W-A	YAL031W-A	SGDID:S000028731
69	I	85751	0.0321960154057165	0.126844736990719	0.799780664360463	ORF	Verified ORF	YAL031C	GIP4	SGDID:S000000029
70	I	87445	0.0380818996923095	0.12710831740913	0.764657126337747	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
71	I	87467	0.0230427466124813	0.127784094055591	0.857000416014305	Close to 3'-UTR	Close to 3'-UTR	YAL031C	GIP4	SGDID:S000000029
72	I	89070	0.0818632666369527	0.126915411314858	0.519331735490732	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
73	I	89616	0.0692102269586891	0.126253310650313	0.58391106765049	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
74	I	89679	0.0679155539913082	0.126271303483147	0.59101661844826	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
75	I	89880	0.0998721382793929	0.126243178276078	0.4294114851396	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
76	I	91472	0.0480603108438782	0.127267242093775	0.705930195126447	ORF	Verified ORF	YAL029C	MYO4	SGDID:S000000027
77	I	93789	0.0361346116179267	0.125966793822934	0.774389173303878	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
78	I	94351	0.0426751688016256	0.126292612277321	0.735634067229883	ORF	Verified ORF	YAL028W	FRT2	SGDID:S000000026
79	I	99148	0.0175662098134849	0.125978005624118	0.889183009288139	ORF	Verified ORF	YAL026C	DRS2	SGDID:S000000024
80	I	101281	-0.103726701357839	1.37781425660709	0.940031782329428	Promoter	Promoter	YAL025C_NFR/NDR		
81	I	106011	0.0145805340198051	0.131294038212536	0.911637811679983	Promoter	Promoter	YAL024C_NFR/NDR		
82	I	106800	-0.0404219834838042	0.126133062211255	0.748800961075474	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
83	I	107970	-0.0351062472703783	0.125763787925098	0.78029754031055	ORF	Verified ORF	YAL023C	PMT2	SGDID:S000000021
84	I	109000	0.0323762228269572	0.12598754630693	0.797344278799158	ORF	Verified ORF	YAL022C	FUN26	SGDID:S000000020
85	I	112549	-0.0400772796277656	0.12583862082629	0.750308029041872	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
86	I	112742	-0.0830579102216561	0.126269674887194	0.511106972538386	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
87	I	113050	-0.0398989267838752	0.126116606739612	0.751912190979938	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
88	I	113135	-0.0782064044725451	0.125744336505123	0.534377722740867	ORF	Verified ORF	YAL021C	CCR4	SGDID:S000000019
89	I	114076	0.0658596851740969	0.125764371333334	0.600833055624478	ORF	Verified ORF	YAL020C	ATS1	SGDID:S000000018
90	I	114628	0.0646023745195788	0.126084622653183	0.608710312293137	ORF	Dubious ORF	YAL019W-A	YAL019W-A	SGDID:S000028729
91	I	116283	0.0586785357421087	0.126794570961179	0.643804140951374	ORF	Verified ORF	YAL019W	FUN30	SGDID:S000000017
92	I	126880	-1.57815512266883	2.3782676082788	0.507396513731114	Close to 3'-UTR	Close to 3'-UTR	YAL016W	TPD3	SGDID:S000000014
93	I	127853	0.00866462509113	0.126596040151885	0.945471667443796	ORF	Verified ORF	YAL015C	NTG1	SGDID:S000000013
94	I	128302	0.019404296328788	0.126106373153294	0.877798237497197	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
95	I	128704	0.0410634138894134	0.126217214573787	0.745117073894055	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
96	I	128911	0.082173013281071	0.126174327764103	0.515298713596731	ORF	Verified ORF	YAL014C	SYN8	SGDID:S000000012
97	I	130267	0.172548267464812	0.125855631249634	0.171245463405062	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
98	I	130271	0.16657674111016	0.126028562308887	0.187111329057626	ORF	Verified ORF	YAL013W	DEP1	SGDID:S000000011
99	I	130613	0.168428904317611	0.1272051850863	0.186335636454975	Promoter	Promoter	YAL012W_NFR/NDR		
100	I	132012	0.147381131058082	0.127007989200089	0.246666770261437	Promoter	Promoter	YAL011W_NFR/NDR		
101	I	133231	0.0323628330662725	0.126335294408279	0.797971718878658	ORF	Verified ORF	YAL011W	SWC3	SGDID:S000000009
102	I	137074	0.0797680213761626	0.126095890523374	0.52740567000705	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
103	I	137304	0.0182982673190161	0.126207440995441	0.884804950521303	ORF	Verified ORF	YAL008W	FUN14	SGDID:S000000006
104	I	139686	0.105758679139518	0.126251637474624	0.402776321514646	ORF	Verified ORF	YAL005C	SSA1	SGDID:S000000004
105	I	149562	0.100508058494066	0.126552354413918	0.427611768028341	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
106	I	150447	0.123951785257267	0.127900337689659	0.333144914512706	ORF	Verified ORF	YAL001C	TFC3	SGDID:S000000001
107	I	151446	0.18713248704632	0.257095412675053	0.467174613456216	Promoter	Promoter	YAL001C_NFR/NDR		
108	I	154084	0.123637244634797	0.128297392653363	0.335867581195811	ORF	Verified ORF	YAR002C-A	ERP1	SGDID:S000002129
109	I	156633	0.102648180930074	0.130112641877444	0.430689567857952	Close to 3'-UTR	Close to 3'-UTR	YAR003W	SWD1	SGDID:S000000064
110	I	157269	0.0596314648297896	0.126094547036734	0.636569140019998	ORF	Verified ORF	YAR007C	RFA1	SGDID:S000000065
111	I	160054	0.0492310332379265	0.127305900897345	0.699200617062155	Other features	Replication	ARS109	ARS101	SGDID:S000077372
112	I	166222	0.0367260023911437	0.12637596140886	0.771520967936485	Promoter	Promoter	tA(UGC)A_NFR/NDR		
113	I	166416	0.0397974456811761	0.126116697572701	0.752522614588019	Close to 3'-UTR	Close to 3'-UTR	YAR010C	YAR010C	SGDID:S000000068
114	I	167326	0.0438442526083999	0.126829782528365	0.729778866236798	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
115	I	168836	-0.0372665863235991	0.126234525138823	0.768001623929064	ORF	Verified ORF	YAR014C	BUD14	SGDID:S000000069
116	I	171200	-0.0249073786882645	0.126432225824046	0.843939490096383	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
117	I	171431	-0.0532682700297015	0.127196948990569	0.675627409470185	ORF	Verified ORF	YAR018C	KIN3	SGDID:S000000071
118	I	173339	-0.0421946117901589	0.126219151594994	0.738354406754523	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
119	I	173845	-0.0767849065141027	0.126068258764871	0.542867123440474	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
120	I	175121	-0.0756687968791802	0.125819952815994	0.547956025827045	ORF	Verified ORF	YAR019C	CDC15	SGDID:S000000072
121	I	175281	-0.0784693468189349	0.125922151103465	0.533583351950034	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
122	I	175315	-0.0812921092393358	0.125877393789534	0.518825951170004	ORF	Dubious ORF	YAR019W-A	YAR019W-A	SGDID:S000028735
123	I	175523	-0.0647326232848813	0.126618501921536	0.609501628944118	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
124	I	175541	-0.0801056356347183	0.12607635066284	0.525596169485017	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
125	I	175653	-0.0729756296311407	0.126487975953371	0.564349554577987	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
126	I	175805	-0.0293761896961229	0.133695989289999	0.826213277888668	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
127	I	175818	-0.109644680919791	0.130502992151351	0.401381838509419	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
128	I	175856	-0.0885891120605148	0.128550299422175	0.491188084402708	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
129	I	175876	-0.0739001217059984	0.126604283900613	0.559788557726949	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
130	I	175989	-0.065650520146237	0.126978697397097	0.605466014878896	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
131	I	176001	-0.0779650956807284	0.127621215103326	0.541652221423695	Close to 3'-UTR	Close to 3'-UTR	YAR019C	CDC15	SGDID:S000000072
132	I	176451	0.0144940684528974	0.129221234377348	0.910756525503082	Close to 3'-UTR	Close to 3'-UTR	YAR020C	PAU7	SGDID:S000000073
133	I	177692	-0.0771895546360851	0.125884709699097	0.54015445846119	Close to 3'-UTR	Close to 3'-UTR	YAR020C	PAU7	SGDID:S000000073
134	I	178191	-0.0717831863686941	0.12601888858925	0.569296111318106	Intergenic region	Intergenic region	A:177024-179280		
135	I	178224	-0.0771895546360851	0.125884709699097	0.54015445846119	Intergenic region	Intergenic region	A:177024-179280		
136	I	178960	-0.0494792847464141	0.126930372834944	0.696908895148515	Close to 3'-UTR	Close to 3'-UTR	YAR023C	YAR023C	SGDID:S000000074
137	I	179139	0.0303729391184469	0.251621233504385	0.903990232831068	Close to 3'-UTR	Close to 3'-UTR	YAR023C	YAR023C	SGDID:S000000074
138	I	179139	-0.98585217092185	0.504058735940288	0.0512738605863432	Close to 3'-UTR	Close to 3'-UTR	YAR023C	YAR023C	SGDID:S000000074
139	I	180955	-0.0188952313778057	0.145796042351433	0.89695636897972	Intergenic region	Intergenic region	A:179821-181140		
140	I	183802	-0.155099090830076	0.125696809245842	0.218055724137625	ORF	Verified ORF	YAR027W	UIP3	SGDID:S000000075
141	I	183954	-0.094393757093007	0.126785168421246	0.457058894084007	ORF	Verified ORF	YAR027W	UIP3	SGDID:S000000075
142	I	184450	-0.0495884073155661	0.125746024353935	0.693558071759404	ORF	Verified ORF	YAR027W	UIP3	SGDID:S000000075
143	I	184641	-0.0578589716024383	0.129397191681099	0.655046470411823	Close to 3'-UTR	Close to 3'-UTR	YAR027W	UIP3	SGDID:S000000075
144	I	184718	-0.103597841675259	0.126368091287402	0.412877540090747	Promoter	Promoter	YAR028W_NFR/NDR		
145	I	185296	-0.0727149592527826	0.125892256757562	0.563904620573046	ORF	Uncharacterized ORF	YAR028W	YAR028W	SGDID:S000000076
146	I	185438	-0.0630464391452273	0.125912973149871	0.6168841820447	ORF	Uncharacterized ORF	YAR028W	YAR028W	SGDID:S000000076
147	I	185469	-0.0632960729756096	0.126094465608856	0.615999152574529	ORF	Uncharacterized ORF	YAR028W	YAR028W	SGDID:S000000076
148	I	185503	-0.0582588964637565	0.125774995986779	0.643506922134678	ORF	Uncharacterized ORF	YAR028W	YAR028W	SGDID:S000000076
149	I	185705	-0.0892605455428873	0.127130611609859	0.483068974157778	Promoter	Promoter	YAR029W_NFR/NDR		
150	I	185749	-0.0783946575891668	0.127150906782833	0.537930202867424	Promoter	Promoter	YAR029W_NFR/NDR		
151	I	185806	-0.108611036139304	0.12725799272712	0.393976789471994	Promoter	Promoter	YAR029W_NFR/NDR		
152	I	185879	-0.0897962466733095	0.127915527321234	0.483143965895634	Promoter	Promoter	YAR029W_NFR/NDR		
153	I	185916	-0.0678389254950949	0.127895607349268	0.596151357083319	Promoter	Promoter	YAR029W_NFR/NDR		
154	I	185941	-0.0462473101081749	0.128480341676324	0.719095062674852	Promoter	Promoter	YAR029W_NFR/NDR		
155	I	185954	-0.0688125189701176	0.128827154450069	0.593576693000927	Promoter	Promoter	YAR029W_NFR/NDR		
156	I	186055	-0.0695974572405863	0.126252707623835	0.581807514062907	Promoter	Promoter	YAR029W_NFR/NDR		
157	I	186896	-0.0976632714027137	0.128272520601044	0.446942466804886	ORF	Verified ORF	YAR031W	PRM9	SGDID:S000000078
158	I	187697	-0.262958549567681	0.261440410941952	0.315197451598632	ORF	Verified ORF	YAR031W	PRM9	SGDID:S000000078
159	I	189392	-0.259959789269638	0.262823487028836	0.323289694329998	Close to 3'-UTR	Close to 3'-UTR	YAR033W	MST28	SGDID:S000000079
160	I	189416	-0.314505489637838	0.254034974259263	0.216523939581848	Promoter	Promoter	YARWdelta7_NFR/NDR		
161	I	190132	0.153290263447452	0.126203807775642	0.225321129576668	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
162	I	190148	0.150852640028291	0.126250347246642	0.232940346236909	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
163	I	190165	0.150065088144318	0.127227031974822	0.238990939535616	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
164	I	190169	0.151217050901769	0.127063882989793	0.234812031304108	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
165	I	190933	0.0022670560765127	0.126285997361988	0.98568747823321	ORF	Verified ORF	YAR035W	YAT1	SGDID:S000000080
166	I	192149	-0.0446489169072061	0.127296350586251	0.725986770776151	ORF	Verified ORF	YAR035W	YAT1	SGDID:S000000080
167	I	192302	-0.0203463379048667	0.168105086819489	0.903733407645082	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
168	I	192303	-0.132393159505509	0.151619160638122	0.383150158190892	Close to 3'-UTR	Close to 3'-UTR	YAR035W	YAT1	SGDID:S000000080
