SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.14730728555603	0.0647145426905981	0.0234286319920225	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.124785830969276	0.0655653668036087	0.0578240444158284	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.078436232749838	0.111289615023857	0.48140329892598	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.172399191230213	0.110586808887068	0.119904510908668	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	-0.114437284209307	0.0816784701682897	0.162071529936552	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	-0.0986090398687791	0.0714536669053903	0.168447194343959	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.076467143465297	0.411297526484417	0.85261674951816	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	0.0002457294292159	0.0561122241877307	0.99650834935606	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0704049467217405	0.0551423683113114	0.202517428030297	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.916831858127948	0.5023451210782	0.0688303357344769	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.0431420691812585	0.381286357463305	0.909976957483802	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	-0.0141315028148746	0.0563922967034526	0.802274748230907	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	-0.0258010470927822	0.0563088907339579	0.647086703934253	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	-0.0117412071938028	0.0574824234385261	0.838270111682736	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	-0.0293525901787809	0.0563039632119093	0.60246819592311	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.012799493642527	0.0539575497685488	0.812628276200333	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
