SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.2826326892876	0.198554491115555	0.155488540851878	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.088586515695665	0.201246694617706	0.660069867431006	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.148953995033045	0.340093681206894	0.661669161069282	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.161130104066442	0.338852506307631	0.634712681967129	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.0737739887234419	0.250158251215104	0.768236550779615	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.0456115193358957	0.218838007154759	0.835016604605078	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-1.89607546254551	1.25235775976256	0.130919484725114	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0172572654793923	0.171398809618207	0.919857788878991	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	-0.0370856216643248	0.168815673245459	0.826246462005261	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-0.492967775119686	1.54147071413156	0.749306463748294	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.909158942002239	1.16369866279358	0.435169331769236	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.0097417832898619	0.172271320671757	0.954936398340933	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.012905636038024	0.172051778399346	0.940249096719747	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0044522839848653	0.175596913923993	0.979786021320504	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.0235303923304525	0.1720485913399	0.891293751056952	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	-0.020744899667961	0.164829002354763	0.899916693946455	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	-0.020744899667961	0.164829002354763	0.899916693946455	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
