SNP	CHR_igv	BP	EFFECTSIZE	SE	P	snps_class_up	snps_class_down	locus_id	GENE	sgd_id
1	I	1025	0.166772173310718	0.112433884460555	0.138889358144047	Promoter	Promoter	X1L_NFR/NDR		
2	I	1035	0.0818999784347906	0.113934211157436	0.472717710509747	Promoter	Promoter	X1L_NFR/NDR		
3	I	1074	0.152251555344895	0.192511187547009	0.42955017619455	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
4	I	1470	-0.011751129910591	0.191986773305963	0.951228183449865	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
5	I	1475	0.151680540364039	0.141477135780186	0.28439831588151	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
6	I	1491	0.163808455987276	0.12365065389075	0.186104987275876	Close to 3'-UTR	Close to 3'-UTR	YAL069W	YAL069W	SGDID:S000002143
7	I	21249	-0.23722324920852	0.711523740924508	0.73902899841186	Promoter	Promoter	YAL064W_NFR/NDR		
8	I	27243	-0.0774040968990253	0.0969943633393017	0.425391480825924	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
9	I	27272	0.0024949538265077	0.0956237767648088	0.979199216410258	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
10	I	27498	-1.05174733542749	0.871420571362509	0.22826561526329	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
11	I	27561	0.266616298757782	0.659536815600159	0.686275324194743	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
12	I	27816	0.115393233162654	0.0973815712514413	0.236830535423628	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
13	I	27822	0.11436527650675	0.0972607499241402	0.240442208424973	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
14	I	27823	0.0994562932920526	0.0993173538890996	0.317319915405471	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
15	I	27825	0.118487374313201	0.0972467705291628	0.223878227717051	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
16	I	27843	0.096426826182712	0.0932202009143692	0.301658066089922	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
17	I	27848	0.096426826182712	0.0932202009143692	0.301658066089922	ORF	Verified ORF	YAL063C	FLO9	SGDID:S000000059
18	I	28495	0.115757218746506	0.093159373455595	0.214850416129318	Close to 3'-UTR	Close to 3'-UTR	YAL063C	FLO9	SGDID:S000000059
